sample_index,timestamp_ms,ax_raw,ay_raw,az_raw,gx_raw,gy_raw,gz_raw,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,roll_acc_deg,pitch_acc_deg,accel_magnitude_g,roll_kf_deg,pitch_kf_deg,roll_bias_dps,pitch_bias_dps,roll_k_angle,pitch_k_angle
30796,315486,-1794,-184,11726,-85,-168,-279,-0.20287,-0.01272,0.9793,-0.05496,0.12061,0.0145,-0.74393,11.70277,1.00017,-0.73427,11.67518,-0.034576,0.033704,0.0195,0.0195
30797,315496,-1796,-190,11730,-83,-204,-285,-0.20299,-0.01308,0.97954,-0.03969,-0.1542,-0.0313,-0.76527,11.70684,1.00043,-0.73492,11.67395,-0.034519,0.033642,0.019453,0.019453
30798,315507,-1770,-178,11730,-81,-167,-280,-0.2014,-0.01235,0.97954,-0.02443,0.12824,0.00687,-0.72222,11.61744,1.0001,-0.73458,11.67378,-0.034542,0.033749,0.019472,0.019472
30799,315517,-1780,-158,11728,-78,-163,-277,-0.20201,-0.01112,0.97942,-0.00153,0.15878,0.02977,-0.65055,11.65342,1.00009,-0.73262,11.67461,-0.034697,0.033788,0.019457,0.019457
30800,315527,-1814,-204,11718,-80,-179,-284,-0.2041,-0.01394,0.97882,-0.01679,0.03664,-0.02366,-0.81609,11.77697,0.99997,-0.73407,11.67663,-0.034543,0.0336,0.019443,0.019443
30801,315538,-1764,-178,11758,-83,-188,-287,-0.20103,-0.01235,0.9812,-0.03969,-0.03206,-0.04656,-0.721,11.57765,1.00166,-0.73387,11.67411,-0.034566,0.033776,0.018919,0.018919
30802,315548,-1754,-200,11736,-85,-192,-283,-0.20041,-0.0137,0.97989,-0.05496,-0.0626,-0.01603,-0.80085,11.55804,1.00027,-0.73537,11.67091,-0.034443,0.033988,0.019411,0.019411
30803,315558,-1756,-220,11758,-81,-174,-282,-0.20054,-0.01492,0.9812,-0.02443,0.07481,-0.0084,-0.87141,11.54973,1.00159,-0.73785,11.66902,-0.034199,0.034206,0.018939,0.018939
30804,315569,-1750,-192,11742,-86,-157,-278,-0.20017,-0.01321,0.98025,-0.0626,0.20458,0.02214,-0.77188,11.54025,1.00056,-0.73879,11.6682,-0.034137,0.034446,0.019347,0.019347
30805,315579,-1788,-188,11750,-80,-184,-289,-0.2025,-0.01296,0.98072,-0.01679,-0.00153,-0.06183,-0.75718,11.66556,1.0015,-0.73896,11.6678,-0.034104,0.03445,0.018979,0.018979
30806,315589,-1768,-182,11776,-78,-180,-273,-0.20127,-0.01259,0.98227,-0.00153,0.02901,0.06031,-0.73452,11.57909,1.00276,-0.73856,11.66614,-0.034111,0.034601,0.018045,0.018045
30807,315599,-1792,-214,11716,-81,-179,-279,-0.20275,-0.01456,0.9787,-0.02443,0.03664,0.0145,-0.85209,11.7025,0.99959,-0.74067,11.66687,-0.033902,0.034535,0.019372,0.019372
30808,315610,-1764,-224,11812,-82,-193,-277,-0.20103,-0.01517,0.98441,-0.03206,-0.07023,0.02977,-0.88285,11.54049,1.00484,-0.74289,11.66384,-0.033689,0.034722,0.01577,0.01577
30809,315620,-1802,-158,11796,-83,-173,-277,-0.20336,-0.01112,0.98346,-0.03969,0.08244,0.02977,-0.64788,11.6823,1.00432,-0.74139,11.66461,-0.033837,0.034694,0.016434,0.016434
30810,315630,-1756,-174,11716,-78,-173,-279,-0.20054,-0.0121,0.9787,-0.00153,0.08244,0.0145,-0.70848,11.57883,0.99911,-0.74044,11.66342,-0.033897,0.034852,0.019341,0.019341
30811,315640,-1742,-198,11770,-82,-173,-286,-0.19968,-0.01357,0.98191,-0.03206,0.08244,-0.03893,-0.79205,11.49367,1.0021,-0.74138,11.66072,-0.033806,0.035153,0.018669,0.018669
30812,315651,-1746,-184,11650,-82,-182,-288,-0.19992,-0.01272,0.97478,-0.03206,0.01374,-0.0542,-0.74737,11.58944,0.99515,-0.74146,11.65938,-0.033797,0.03526,0.015832,0.015832
30813,315661,-1792,-176,11708,-79,-190,-281,-0.20275,-0.01223,0.97823,-0.00916,-0.04733,-0.00076,-0.716,11.7084,0.99909,-0.74073,11.65952,-0.033843,0.035169,0.019375,0.019375
30814,315671,-1772,-188,11788,-84,-187,-280,-0.20152,-0.01296,0.98298,-0.04733,-0.02443,0.00687,-0.75544,11.5846,1.00351,-0.74111,11.65763,-0.033819,0.035291,0.017413,0.017413
30815,315682,-1762,-172,11798,-85,-172,-281,-0.20091,-0.01198,0.98358,-0.05496,0.09008,-0.00076,-0.69782,11.54362,1.00396,-0.74059,11.65624,-0.033889,0.035475,0.01694,0.01694
30816,315692,-1820,-156,11718,-82,-156,-279,-0.20446,-0.011,0.97882,-0.03206,0.21221,0.0145,-0.64377,11.79805,1.00001,-0.73868,11.66075,-0.034069,0.035215,0.019572,0.019572
30817,315702,-1792,-202,11678,-86,-181,-280,-0.20275,-0.01382,0.97645,-0.0626,0.02137,0.00687,-0.81088,11.72893,0.99737,-0.74028,11.66186,-0.033944,0.035097,0.01831,0.01831
30818,315712,-1760,-164,11690,-86,-208,-282,-0.20078,-0.01149,0.97716,-0.0626,-0.18473,-0.0084,-0.67363,11.61053,0.99764,-0.73932,11.65875,-0.034061,0.035183,0.018546,0.018546
30819,315723,-1812,-180,11756,-80,-208,-279,-0.20397,-0.01247,0.98108,-0.01679,-0.18473,0.0145,-0.72825,11.74398,1.00214,-0.73895,11.65819,-0.034081,0.035028,0.01872,0.01872
30820,315733,-1796,-166,11836,-80,-171,-282,-0.20299,-0.01161,0.98583,-0.01679,0.09771,-0.0084,-0.67484,11.63431,1.00658,-0.7379,11.65848,-0.034164,0.03506,0.013725,0.013725
30821,315743,-1818,-246,11730,-83,-144,-286,-0.20434,-0.01652,0.97954,-0.03969,0.30382,-0.03893,-0.96615,11.78192,1.00076,-0.74241,11.66352,-0.033741,0.034836,0.01954,0.01954
30822,315753,-1818,-194,11792,-87,-154,-284,-0.20434,-0.01333,0.98322,-0.07023,0.22748,-0.02366,-0.7767,11.73958,1.00432,-0.74334,11.66668,-0.033688,0.03472,0.016596,0.016596
30823,315764,-1844,-194,11762,-79,-212,-281,-0.20594,-0.01333,0.98144,-0.00916,-0.21527,-0.00076,-0.77811,11.84954,1.0029,-0.74373,11.66755,-0.033627,0.0344,0.01817,0.01817
30824,315774,-1806,-188,11704,-84,-165,-284,-0.20361,-0.01296,0.97799,-0.04733,0.14351,-0.02366,-0.75929,11.7593,0.99904,-0.74417,11.67041,-0.033599,0.034233,0.019499,0.019499
30825,315784,-1778,-214,11698,-87,-151,-277,-0.20189,-0.01456,0.97763,-0.07023,0.25038,0.02977,-0.85302,11.66666,0.99837,-0.74661,11.67246,-0.033402,0.034243,0.019154,0.019154
30826,315795,-1728,-190,11750,-84,-170,-278,-0.19882,-0.01308,0.98072,-0.04733,0.10534,0.02214,-0.76434,11.4591,1.00076,-0.74709,11.66899,-0.033369,0.03464,0.019531,0.019531
30827,315805,-1802,-228,11790,-85,-186,-281,-0.20336,-0.01541,0.9831,-0.05496,-0.01679,-0.00076,-0.89832,11.68575,1.00403,-0.74987,11.66877,-0.033127,0.034612,0.016924,0.016924
30828,315815,-1794,-190,11740,-86,-202,-286,-0.20287,-0.01308,0.98013,-0.0626,-0.13893,-0.03893,-0.76481,11.69306,1.00099,-0.75045,11.66754,-0.0331,0.034564,0.019466,0.019466
30829,315826,-1770,-182,11732,-75,-170,-288,-0.2014,-0.01259,0.97965,0.02137,0.10534,-0.0542,-0.73648,11.61604,1.00022,-0.74964,11.66722,-0.033125,0.034661,0.019625,0.019625
30830,315836,-1782,-194,11740,-80,-147,-284,-0.20213,-0.01333,0.98013,-0.01679,0.28092,-0.02366,-0.77915,11.65174,1.00084,-0.75005,11.66933,-0.03307,0.034694,0.019477,0.019477
30831,315846,-1748,-168,11694,-86,-172,-284,-0.20005,-0.01173,0.9774,-0.0626,0.09008,-0.02366,-0.68785,11.56633,0.99773,-0.74918,11.66796,-0.033181,0.034877,0.018651,0.018651
30832,315856,-1790,-168,11756,-83,-181,-283,-0.20262,-0.01173,0.98108,-0.03969,0.02137,-0.01603,-0.68527,11.66849,1.00186,-0.74803,11.66783,-0.033296,0.034876,0.018954,0.018954
30833,315867,-1788,-184,11694,-84,-176,-282,-0.2025,-0.01272,0.9774,-0.04733,0.05954,-0.0084,-0.74538,11.70422,0.99823,-0.74812,11.66877,-0.033301,0.034811,0.019005,0.019005
30834,315877,-1830,-202,11734,-82,-168,-278,-0.20508,-0.01382,0.97977,-0.03206,0.12061,0.02214,-0.80812,11.82089,1.0011,-0.74927,11.67255,-0.033191,0.034534,0.019347,0.019347
30835,315887,-1818,-210,11702,-77,-173,-274,-0.20434,-0.01431,0.97787,0.00611,0.08244,0.05267,-0.83844,11.80181,0.9991,-0.75062,11.67553,-0.033026,0.034297,0.019407,0.019407
30836,315897,-1810,-214,11766,-94,-179,-285,-0.20385,-0.01456,0.98168,-0.12366,0.03664,-0.0313,-0.84951,11.72987,1.00272,-0.75331,11.67654,-0.032857,0.034203,0.018222,0.018222
30837,315908,-1798,-156,11758,-89,-185,-283,-0.20311,-0.011,0.9812,-0.0855,-0.00916,-0.01603,-0.64221,11.69471,1.00206,-0.75174,11.67646,-0.033055,0.03417,0.018771,0.018771
30838,315918,-1720,-200,11744,-85,-167,-287,-0.19833,-0.0137,0.98037,-0.05496,0.12824,-0.04656,-0.80047,11.4355,1.00032,-0.7529,11.67268,-0.032965,0.034618,0.019531,0.019531
30839,315928,-1780,-220,11758,-80,-173,-288,-0.20201,-0.01492,0.9812,-0.01679,0.08244,-0.0542,-0.87141,11.63225,1.00189,-0.75498,11.67238,-0.032753,0.034691,0.018871,0.018871
30840,315939,-1794,-186,11732,-82,-186,-282,-0.20287,-0.01284,0.97965,-0.03206,-0.01679,-0.0084,-0.75083,11.69862,1.00052,-0.75489,11.67239,-0.032761,0.034641,0.019475,0.019475
30841,315949,-1808,-140,11706,-81,-186,-283,-0.20373,-0.01002,0.97811,-0.02443,-0.01679,-0.01603,-0.58675,11.7652,0.99915,-0.75156,11.67368,-0.033069,0.03447,0.019374,0.019374
30842,315959,-1792,-196,11700,-79,-170,-282,-0.20275,-0.01345,0.97775,-0.00916,0.10534,-0.0084,-0.78823,11.71374,0.99864,-0.75202,11.67514,-0.033002,0.034399,0.019151,0.019151
30843,315969,-1772,-230,11766,-77,-161,-281,-0.20152,-0.01554,0.98168,0.00611,0.17405,-0.00076,-0.90678,11.59917,1.00227,-0.75451,11.6751,-0.032729,0.034535,0.018553,0.018553
30844,315980,-1796,-204,11744,-87,-179,-284,-0.20299,-0.01394,0.98037,-0.07023,0.03664,-0.02366,-0.8148,11.69704,1.00126,-0.75604,11.67555,-0.03262,0.034495,0.01919,0.01919
30845,315990,-1740,-204,11736,-81,-194,-283,-0.19956,-0.01394,0.97989,-0.02443,-0.07786,-0.01603,-0.8152,11.50978,1.0001,-0.75711,11.67122,-0.032511,0.034799,0.019476,0.019476
30846,316000,-1768,-176,11728,-79,-191,-284,-0.20127,-0.01223,0.97942,-0.00916,-0.05496,-0.02366,-0.71514,11.61195,0.99996,-0.75606,11.66918,-0.032588,0.034907,0.019462,0.019462
30847,316011,-1762,-158,11736,-80,-171,-291,-0.20091,-0.01112,0.97989,-0.01679,0.09771,-0.0771,-0.65024,11.58596,1.00034,-0.75385,11.66818,-0.032783,0.035061,0.019426,0.019426
30848,316021,-1786,-186,11790,-86,-177,-287,-0.20238,-0.01284,0.9831,-0.0626,0.05191,-0.04656,-0.7482,11.63129,1.0038,-0.75405,11.66772,-0.032792,0.035121,0.017026,0.017026
30849,316031,-1728,-130,11776,-76,-188,-286,-0.19882,-0.0094,0.98227,0.01374,-0.03206,-0.03893,-0.54849,11.44203,1.00223,-0.74978,11.66287,-0.033153,0.035517,0.018558,0.018558
30850,316041,-1830,-196,11832,-78,-169,-289,-0.20508,-0.01345,0.9856,-0.00153,0.11298,-0.06183,-0.78196,11.75307,1.0068,-0.7499,11.66484,-0.033112,0.035403,0.013399,0.013399
30851,316052,-1730,-180,11690,-84,-169,-284,-0.19894,-0.01247,0.97716,-0.04733,0.11298,-0.02366,-0.73117,11.50679,0.99728,-0.74969,11.66272,-0.033145,0.035678,0.018248,0.018248
30852,316062,-1800,-166,11794,-79,-174,-282,-0.20324,-0.01161,0.98334,-0.00916,0.07481,-0.0084,-0.67655,11.67675,1.00419,-0.74824,11.66334,-0.03326,0.035656,0.016701,0.016701
30853,316072,-1778,-192,11794,-88,-192,-284,-0.20189,-0.01321,0.98334,-0.07786,-0.0626,-0.02366,-0.76946,11.60106,1.00394,-0.74904,11.66131,-0.033226,0.035755,0.017024,0.017024
30854,316083,-1792,-154,11782,-81,-182,-281,-0.20275,-0.01088,0.98263,-0.02443,0.01374,-0.00076,-0.63412,11.65763,1.00338,-0.74692,11.66103,-0.033419,0.035761,0.017658,0.017658
30855,316093,-1822,-184,11706,-79,-177,-282,-0.20459,-0.01272,0.97811,-0.00916,0.05191,-0.0084,-0.74483,11.81306,0.99936,-0.74664,11.66417,-0.033422,0.035479,0.019577,0.019577
30856,316103,-1788,-208,11710,-89,-171,-280,-0.2025,-0.01419,0.97835,-0.0855,0.09771,0.00687,-0.83085,11.69292,0.99919,-0.74879,11.66534,-0.033267,0.035427,0.019509,0.019509
30857,316113,-1758,-152,11692,-82,-188,-281,-0.20066,-0.01075,0.97728,-0.03206,-0.03206,-0.00076,-0.6304,11.60235,0.99772,-0.74657,11.6635,-0.033477,0.035537,0.018668,0.018668
30858,316124,-1800,-194,11666,-85,-196,-288,-0.20324,-0.01333,0.97573,-0.05496,-0.09313,-0.0542,-0.78266,11.76497,0.99676,-0.74743,11.66404,-0.033416,0.035364,0.017788,0.017788
30859,316134,-1776,-172,11688,-80,-177,-291,-0.20176,-0.01198,0.97704,-0.01679,0.05191,-0.0771,-0.70249,11.66707,0.99773,-0.74642,11.66426,-0.033496,0.035359,0.018683,0.018683
30860,316144,-1806,-172,11756,-77,-175,-287,-0.20361,-0.01198,0.98108,0.00611,0.06718,-0.04656,-0.6996,11.72344,1.00206,-0.74515,11.66569,-0.033579,0.035254,0.018844,0.018844
30861,316155,-1802,-188,11720,-80,-176,-278,-0.20336,-0.01296,0.97894,-0.01679,0.05954,0.02214,-0.75856,11.73443,0.99993,-0.74525,11.66727,-0.033553,0.035127,0.019619,0.019619
30862,316165,-1764,-174,11750,-80,-191,-281,-0.20103,-0.0121,0.98072,-0.01679,-0.05496,-0.00076,-0.70702,11.58315,1.00119,-0.74435,11.66476,-0.033623,0.035279,0.019331,0.019331
30863,316175,-1768,-176,11726,-79,-189,-276,-0.20127,-0.01223,0.9793,-0.00916,-0.03969,0.0374,-0.71522,11.61332,0.99984,-0.74354,11.66302,-0.033677,0.035373,0.019579,0.019579
30864,316185,-1778,-166,11730,-80,-167,-284,-0.20189,-0.01161,0.97954,-0.01679,0.12824,-0.02366,-0.67917,11.64509,1.00019,-0.74211,11.66358,-0.033796,0.035408,0.019557,0.019557
30865,316196,-1778,-206,11734,-85,-161,-283,-0.20189,-0.01407,0.97977,-0.05496,0.17405,-0.01603,-0.82247,11.64198,1.00046,-0.74389,11.66452,-0.033648,0.035451,0.019506,0.019506
30866,316206,-1814,-166,11820,-85,-180,-283,-0.2041,-0.01161,0.98488,-0.05496,0.02901,-0.01603,-0.67549,11.70686,1.00588,-0.7431,11.66507,-0.033742,0.035392,0.014589,0.014589
30867,316216,-1788,-180,11764,-82,-205,-284,-0.2025,-0.01247,0.98156,-0.03206,-0.16183,-0.02366,-0.7279,11.65602,1.0023,-0.7428,11.66297,-0.033769,0.035404,0.018635,0.018635
30868,316227,-1786,-168,11670,-83,-170,-280,-0.20238,-0.01173,0.97597,-0.03969,0.10534,0.00687,-0.68886,11.71408,0.9968,-0.7419,11.66457,-0.03386,0.035319,0.017817,0.017817
30869,316237,-1820,-138,11734,-80,-165,-277,-0.20446,-0.00989,0.97977,-0.01679,0.14351,0.02977,-0.57858,11.78707,1.00093,-0.73855,11.66801,-0.034161,0.035095,0.019453,0.019453
30870,316247,-1774,-146,11714,-77,-158,-285,-0.20164,-0.01038,0.97859,0.00611,0.19695,-0.0313,-0.60801,11.64247,0.9992,-0.73562,11.6691,-0.034402,0.035146,0.019477,0.019477
30871,316257,-1786,-214,11728,-78,-189,-278,-0.20238,-0.01456,0.97942,-0.00153,-0.03969,0.02214,-0.85147,11.67356,1.00021,-0.73756,11.66845,-0.034186,0.035136,0.019574,0.019574
30872,316268,-1782,-194,11744,-82,-175,-281,-0.20213,-0.01333,0.98037,-0.03206,0.06718,-0.00076,-0.77896,11.64899,1.00108,-0.73834,11.66839,-0.03411,0.035172,0.019343,0.019343
30873,316278,-1754,-182,11798,-83,-175,-280,-0.20041,-0.01259,0.98358,-0.03969,0.06718,0.00687,-0.73355,11.51608,1.00387,-0.73831,11.66611,-0.034118,0.035419,0.01705,0.01705
30874,316288,-1780,-170,11776,-84,-163,-282,-0.20201,-0.01186,0.98227,-0.04733,0.15878,-0.0084,-0.69159,11.62041,1.0029,-0.7376,11.6665,-0.034198,0.035499,0.01809,0.01809
30875,316298,-1802,-158,11766,-81,-180,-275,-0.20336,-0.01112,0.98168,-0.02443,0.02901,0.04504,-0.64906,11.70292,1.00258,-0.73587,11.6671,-0.034353,0.035436,0.018388,0.018388
30876,316309,-1778,-202,11706,-84,-179,-283,-0.20189,-0.01382,0.97811,-0.04733,0.03664,-0.01603,-0.8095,11.66127,0.99882,-0.73742,11.667,-0.034218,0.035446,0.019328,0.019328
30877,316319,-1824,-208,11760,-86,-178,-288,-0.20471,-0.01419,0.98132,-0.0626,0.04427,-0.0542,-0.82834,11.78215,1.00254,-0.73938,11.66921,-0.03406,0.035246,0.018408,0.018408
30878,316329,-1808,-242,11730,-82,-171,-282,-0.20373,-0.01627,0.97954,-0.03206,0.09771,-0.0084,-0.9518,11.74757,1.00063,-0.7435,11.67135,-0.033667,0.035102,0.019503,0.019503
30879,316340,-1810,-194,11748,-86,-173,-283,-0.20385,-0.01333,0.98061,-0.0626,0.08244,-0.01603,-0.77877,11.74251,1.00166,-0.74446,11.67317,-0.033604,0.034974,0.019047,0.019047
30880,316350,-1826,-172,11698,-87,-191,-280,-0.20483,-0.01198,0.97763,-0.07023,-0.05496,0.00687,-0.70206,11.83253,0.99893,-0.744,11.67537,-0.033682,0.03468,0.019337,0.019337
30881,316360,-1778,-172,11692,-82,-174,-283,-0.20189,-0.01198,0.97728,-0.03206,0.07481,-0.01603,-0.70232,11.67121,0.99799,-0.7432,11.67568,-0.033756,0.034689,0.01879,0.01879
30882,316370,-1794,-160,11714,-76,-171,-286,-0.20287,-0.01124,0.97859,0.01374,0.09771,-0.03893,-0.65829,11.71127,0.99946,-0.74108,11.677,-0.033912,0.034624,0.019478,0.019478
30883,316381,-1788,-222,11704,-77,-189,-283,-0.2025,-0.01505,0.97799,0.00611,-0.03969,-0.01603,-0.88145,11.69692,0.99885,-0.74339,11.67665,-0.033655,0.034586,0.019268,0.019268
30884,316391,-1824,-198,11754,-80,-195,-284,-0.20471,-0.01357,0.98096,-0.01679,-0.0855,-0.02366,-0.79282,11.78641,1.00219,-0.74414,11.67752,-0.033567,0.03439,0.018632,0.018632
30885,316401,-1762,-196,11752,-80,-176,-279,-0.20091,-0.01345,0.98084,-0.01679,0.05954,0.0145,-0.78575,11.5747,1.0013,-0.74478,11.67579,-0.033491,0.034578,0.019189,0.019189
30886,316411,-1768,-192,11776,-78,-159,-282,-0.20127,-0.01321,0.98227,-0.00153,0.18931,-0.0084,-0.7703,11.579,1.00277,-0.74493,11.67556,-0.033447,0.034747,0.018135,0.018135
30887,316422,-1794,-198,11706,-85,-170,-277,-0.20287,-0.01357,0.97811,-0.05496,0.10534,0.02977,-0.79513,11.71646,0.99902,-0.74611,11.67704,-0.033355,0.034673,0.019322,0.019322
30888,316432,-1828,-156,11720,-79,-196,-278,-0.20496,-0.011,0.97894,-0.00916,-0.09313,0.02214,-0.64369,11.82419,1.00023,-0.74388,11.67865,-0.033544,0.034399,0.019482,0.019482
30889,316442,-1786,-148,11698,-76,-208,-282,-0.20238,-0.01051,0.97763,0.01374,-0.18473,-0.0084,-0.61579,11.69486,0.99842,-0.74098,11.67681,-0.033774,0.034366,0.019008,0.019008
30890,316453,-1716,-156,11720,-79,-170,-279,-0.19808,-0.011,0.97894,-0.00916,0.10534,0.0145,-0.64369,11.4383,0.99884,-0.73887,11.67292,-0.033951,0.034802,0.019216,0.019216
30891,316463,-1778,-190,11732,-80,-154,-277,-0.20189,-0.01308,0.97965,-0.01679,0.22748,0.02977,-0.76518,11.64351,1.00033,-0.73921,11.67424,-0.033902,0.034859,0.019438,0.019438
30892,316473,-1786,-236,11662,-82,-169,-284,-0.20238,-0.01591,0.9755,-0.03206,0.11298,-0.02366,-0.93414,11.71894,0.99639,-0.74255,11.67578,-0.033583,0.034788,0.017245,0.017245
30893,316483,-1782,-186,11710,-86,-203,-288,-0.20213,-0.01284,0.97835,-0.0626,-0.14656,-0.0542,-0.75183,11.67246,0.99909,-0.74302,11.67394,-0.033567,0.03479,0.019315,0.019315
30894,316494,-1760,-170,11732,-82,-210,-290,-0.20078,-0.01186,0.97965,-0.03206,-0.2,-0.06947,-0.69344,11.58171,1.00009,-0.74204,11.66984,-0.033658,0.034956,0.019457,0.019457
30895,316504,-1738,-202,11694,-83,-171,-289,-0.19943,-0.01382,0.9774,-0.03969,0.09771,-0.06183,-0.81009,11.53149,0.99763,-0.74335,11.6679,-0.03354,0.035199,0.01843,0.01843
30896,316514,-1812,-210,11786,-90,-147,-282,-0.20397,-0.01431,0.98286,-0.09313,0.28092,-0.0084,-0.83418,11.72298,1.00391,-0.74547,11.67125,-0.033395,0.035115,0.016916,0.016916
30897,316525,-1790,-118,11744,-81,-190,-286,-0.20262,-0.00867,0.98037,-0.02443,-0.04733,-0.03893,-0.50654,11.67712,1.00113,-0.74079,11.67056,-0.033831,0.035103,0.019244,0.019244
30898,316535,-1782,-174,11682,-89,-210,-280,-0.20213,-0.0121,0.97668,-0.0855,-0.2,0.00687,-0.70994,11.6919,0.99745,-0.74073,11.66864,-0.033885,0.035061,0.018308,0.018308
30899,316545,-1806,-180,11804,-91,-174,-275,-0.20361,-0.01247,0.98393,-0.10076,0.07481,0.04504,-0.72614,11.69033,1.00486,-0.74116,11.66937,-0.033908,0.035029,0.015821,0.015821
30900,316555,-1794,-174,11692,-82,-167,-293,-0.20287,-0.0121,0.97728,-0.03206,0.12824,-0.09237,-0.70951,11.72638,0.99819,-0.74054,11.67137,-0.033965,0.034929,0.018922,0.018922
30901,316566,-1770,-166,11754,-87,-165,-280,-0.2014,-0.01161,0.98096,-0.07023,0.14351,0.00687,-0.67819,11.60112,1.00149,-0.7397,11.67109,-0.034078,0.035058,0.019111,0.019111
30902,316576,-1838,-194,11720,-91,-172,-283,-0.20557,-0.01333,0.97894,-0.10076,0.09008,-0.01603,-0.78009,11.85825,1.00038,-0.74115,11.67528,-0.034005,0.034713,0.019489,0.019489
30903,316586,-1756,-194,11716,-82,-183,-286,-0.20054,-0.01333,0.9787,-0.03206,0.00611,-0.03893,-0.78028,11.57865,0.99913,-0.74188,11.67313,-0.033933,0.03489,0.019356,0.019356
30904,316597,-1750,-208,11848,-87,-176,-283,-0.20017,-0.01419,0.98655,-0.07023,0.05954,-0.01603,-0.82395,11.46839,1.00675,-0.74335,11.67061,-0.033829,0.035152,0.01347,0.01347
30905,316607,-1772,-182,11742,-87,-183,-286,-0.20152,-0.01259,0.98025,-0.07023,0.00611,-0.03893,-0.73604,11.61607,1.00083,-0.74356,11.66927,-0.033843,0.035252,0.019455,0.019455
30906,316617,-1778,-160,11740,-78,-181,-281,-0.20189,-0.01124,0.98013,-0.00153,0.02137,-0.00076,-0.65725,11.63828,1.00077,-0.74157,11.66853,-0.034001,0.035309,0.019456,0.019456
30907,316627,-1766,-168,11780,-79,-173,-278,-0.20115,-0.01173,0.98251,-0.00916,0.08244,0.02214,-0.68427,11.56962,1.00296,-0.74029,11.66721,-0.034099,0.035479,0.01801,0.01801
30908,316638,-1804,-198,11768,-76,-178,-275,-0.20348,-0.01357,0.98179,0.01374,0.04427,0.04504,-0.79214,11.70805,1.00275,-0.74076,11.66804,-0.034009,0.035408,0.018212,0.018212
30909,316648,-1818,-200,11776,-79,-187,-282,-0.20434,-0.0137,0.98227,-0.00916,-0.02443,-0.0084,-0.79892,11.75056,1.00339,-0.74154,11.6689,-0.033911,0.03527,0.017586,0.017586
30910,316658,-1790,-186,11746,-81,-186,-282,-0.20262,-0.01284,0.98049,-0.02443,-0.01679,-0.0084,-0.75019,11.67521,1.00129,-0.74162,11.66851,-0.033895,0.035257,0.019276,0.019276
30911,316668,-1836,-176,11752,-84,-172,-284,-0.20545,-0.01223,0.98084,-0.04733,0.09008,-0.02366,-0.7141,11.82922,1.0022,-0.74123,11.67205,-0.033944,0.034973,0.018686,0.018686
30912,316679,-1798,-192,11726,-81,-170,-283,-0.20311,-0.01321,0.9793,-0.02443,0.10534,-0.01603,-0.77263,11.71647,1.00023,-0.74176,11.67361,-0.033886,0.034892,0.019563,0.019563
30913,316689,-1786,-226,11746,-81,-165,-285,-0.20238,-0.01529,0.98049,-0.02443,0.14351,-0.0313,-0.89355,11.66105,1.00127,-0.74458,11.67444,-0.033609,0.034917,0.019249,0.019249
30914,316699,-1796,-206,11808,-83,-187,-277,-0.20299,-0.01407,0.98417,-0.03969,-0.02443,0.02977,-0.81879,11.65307,1.00499,-0.74581,11.67352,-0.033498,0.034948,0.015713,0.015713
30915,316710,-1728,-158,11780,-90,-213,-278,-0.19882,-0.01112,0.98251,-0.09313,-0.2229,0.02214,-0.64851,11.43913,1.00248,-0.7446,11.66665,-0.03367,0.035354,0.01848,0.01848
30916,316720,-1806,-158,11810,-84,-181,-285,-0.20361,-0.01112,0.98429,-0.04733,0.02137,-0.0313,-0.64733,11.6864,1.00519,-0.74322,11.66682,-0.033813,0.035325,0.015506,0.015506
30917,316730,-1772,-200,11736,-88,-161,-279,-0.20152,-0.0137,0.97989,-0.07786,0.17405,0.0145,-0.80085,11.62001,1.00049,-0.74479,11.66726,-0.033706,0.035415,0.019611,0.019611
30918,316740,-1798,-216,11766,-91,-166,-278,-0.20311,-0.01468,0.98168,-0.10076,0.13588,0.02214,-0.85667,11.68864,1.00258,-0.74751,11.66864,-0.033512,0.035379,0.018437,0.018437
30919,316751,-1788,-174,11722,-85,-189,-275,-0.2025,-0.0121,0.97906,-0.05496,-0.03969,0.04504,-0.70822,11.68497,0.99986,-0.74695,11.66823,-0.033586,0.035347,0.019634,0.019634
30920,316761,-1792,-200,11778,-85,-189,-283,-0.20275,-0.0137,0.98239,-0.05496,-0.03969,-0.01603,-0.79882,11.65997,1.00318,-0.74808,11.66734,-0.033498,0.03536,0.017842,0.017842
30921,316771,-1794,-146,11700,-77,-174,-283,-0.20287,-0.01038,0.97775,0.00611,0.07481,-0.01603,-0.60853,11.72107,0.99863,-0.745,11.66877,-0.033752,0.035262,0.019276,0.019276
