sample_index,timestamp_ms,ax_raw,ay_raw,az_raw,gx_raw,gy_raw,gz_raw,ax_calibrated_g,ay_calibrated_g,az_calibrated_g,gx_dps,gy_dps,gz_dps
92349,923503,1722,18,12084,-73,-186,-281,0.01289,-0.00033,1.00057,-0.55725,-1.41985,-2.14504
92350,923513,1744,-16,12080,-78,-177,-285,0.01424,-0.00241,1.00033,-0.59542,-1.35115,-2.17557
92351,923523,1732,-90,12002,-80,-186,-279,0.01351,-0.00695,0.9957,-0.61069,-1.41985,-2.12977
92352,923533,1736,-36,12054,-77,-182,-281,0.01375,-0.00364,0.99879,-0.58779,-1.38931,-2.14504
92353,923543,1762,-36,12056,-86,-180,-282,0.01535,-0.00364,0.99891,-0.65649,-1.37405,-2.15267
92354,923553,1722,-54,12054,-82,-192,-280,0.01289,-0.00474,0.99879,-0.62595,-1.46565,-2.1374
92355,923563,1750,-68,12012,-79,-186,-284,0.01461,-0.0056,0.99629,-0.60305,-1.41985,-2.16794
92356,923573,1742,-50,11998,-77,-176,-281,0.01412,-0.0045,0.99546,-0.58779,-1.34351,-2.14504
92357,923583,1730,0,12068,-78,-176,-283,0.01338,-0.00143,0.99962,-0.59542,-1.34351,-2.16031
92358,923593,1726,-38,12108,-75,-188,-280,0.01314,-0.00376,1.002,-0.57252,-1.43511,-2.1374
92359,923603,1704,-38,12044,-82,-174,-282,0.01179,-0.00376,0.99819,-0.62595,-1.32824,-2.15267
92360,923613,1728,-14,12026,-78,-175,-280,0.01326,-0.00229,0.99712,-0.59542,-1.33588,-2.1374
92361,923623,1722,-20,12056,-78,-187,-283,0.01289,-0.00266,0.99891,-0.59542,-1.42748,-2.16031
92362,923633,1750,14,12040,-74,-177,-283,0.01461,-0.00057,0.99796,-0.56489,-1.35115,-2.16031
92363,923643,1740,-56,12100,-78,-190,-281,0.014,-0.00486,1.00152,-0.59542,-1.45038,-2.14504
92364,923653,1786,-58,12032,-74,-182,-281,0.01682,-0.00499,0.99748,-0.56489,-1.38931,-2.14504
92365,923663,1694,-8,12074,-80,-181,-281,0.01117,-0.00192,0.99998,-0.61069,-1.38168,-2.14504
92366,923673,1718,-28,12072,-78,-179,-278,0.01265,-0.00315,0.99986,-0.59542,-1.36641,-2.12214
92367,923683,1762,-34,12108,-78,-182,-284,0.01535,-0.00351,1.002,-0.59542,-1.38931,-2.16794
92368,923693,1736,-38,12014,-76,-191,-286,0.01375,-0.00376,0.99641,-0.58015,-1.45802,-2.18321
92369,923703,1702,-48,12036,-76,-193,-282,0.01167,-0.00437,0.99772,-0.58015,-1.47328,-2.15267
92370,923713,1738,-32,12048,-78,-188,-281,0.01387,-0.00339,0.99843,-0.59542,-1.43511,-2.14504
92371,923723,1760,-42,12078,-78,-183,-275,0.01522,-0.00401,1.00021,-0.59542,-1.39695,-2.09924
92372,923733,1724,-18,12058,-82,-184,-276,0.01302,-0.00253,0.99903,-0.62595,-1.40458,-2.10687
92373,923743,1722,-36,12092,-84,-178,-275,0.01289,-0.00364,1.00105,-0.64122,-1.35878,-2.09924
92374,923753,1758,-50,12074,-75,-178,-278,0.0151,-0.0045,0.99998,-0.57252,-1.35878,-2.12214
92375,923763,1710,-58,12062,-83,-182,-274,0.01216,-0.00499,0.99926,-0.63359,-1.38931,-2.0916
92376,923773,1748,-50,12052,-75,-172,-277,0.01449,-0.0045,0.99867,-0.57252,-1.31298,-2.1145
92377,923783,1726,-10,12110,-79,-175,-289,0.01314,-0.00204,1.00212,-0.60305,-1.33588,-2.20611
92378,923793,1716,-46,12114,-79,-180,-285,0.01252,-0.00425,1.00235,-0.60305,-1.37405,-2.17557
92379,923803,1686,-16,12128,-75,-184,-284,0.01068,-0.00241,1.00318,-0.57252,-1.40458,-2.16794
92380,923813,1744,-16,12022,-80,-193,-283,0.01424,-0.00241,0.99689,-0.61069,-1.47328,-2.16031
92381,923823,1726,-42,12062,-77,-182,-273,0.01314,-0.00401,0.99926,-0.58779,-1.38931,-2.08397
92382,923833,1758,-2,12076,-76,-185,-277,0.0151,-0.00155,1.0001,-0.58015,-1.41221,-2.1145
92383,923843,1768,-26,12046,-79,-171,-281,0.01572,-0.00302,0.99831,-0.60305,-1.30534,-2.14504
92384,923853,1726,-22,12138,-83,-179,-285,0.01314,-0.00278,1.00378,-0.63359,-1.36641,-2.17557
92385,923863,1706,-48,12010,-84,-183,-285,0.01191,-0.00437,0.99617,-0.64122,-1.39695,-2.17557
92386,923873,1782,-10,12056,-75,-181,-283,0.01657,-0.00204,0.99891,-0.57252,-1.38168,-2.16031
92387,923883,1738,-24,12018,-79,-182,-279,0.01387,-0.0029,0.99665,-0.60305,-1.38931,-2.12977
92388,923893,1702,-34,12026,-80,-184,-285,0.01167,-0.00351,0.99712,-0.61069,-1.40458,-2.17557
92389,923903,1744,-18,12064,-80,-176,-286,0.01424,-0.00253,0.99938,-0.61069,-1.34351,-2.18321
92390,923913,1762,-50,12110,-83,-192,-283,0.01535,-0.0045,1.00212,-0.63359,-1.46565,-2.16031
92391,923923,1738,-38,12086,-79,-185,-282,0.01387,-0.00376,1.00069,-0.60305,-1.41221,-2.15267
92392,923933,1770,-22,11992,-76,-184,-283,0.01584,-0.00278,0.9951,-0.58015,-1.40458,-2.16031
92393,923943,1764,-4,12126,-78,-190,-283,0.01547,-0.00167,1.00307,-0.59542,-1.45038,-2.16031
92394,923953,1752,-18,11980,-80,-187,-283,0.01473,-0.00253,0.99439,-0.61069,-1.42748,-2.16031
92395,923963,1726,-40,12050,-84,-185,-282,0.01314,-0.00388,0.99855,-0.64122,-1.41221,-2.15267
92396,923973,1774,-20,12038,-81,-180,-283,0.01608,-0.00266,0.99784,-0.61832,-1.37405,-2.16031
92397,923983,1744,-22,12108,-84,-187,-285,0.01424,-0.00278,1.002,-0.64122,-1.42748,-2.17557
92398,923993,1732,8,12114,-78,-184,-280,0.01351,-0.00094,1.00235,-0.59542,-1.40458,-2.1374
92399,924003,1758,-24,12054,-76,-189,-278,0.0151,-0.0029,0.99879,-0.58015,-1.44275,-2.12214
92400,924013,1752,-52,12068,-76,-186,-280,0.01473,-0.00462,0.99962,-0.58015,-1.41985,-2.1374
92401,924023,1746,-16,12086,-74,-189,-285,0.01437,-0.00241,1.00069,-0.56489,-1.44275,-2.17557
92402,924033,1752,-22,12030,-76,-182,-278,0.01473,-0.00278,0.99736,-0.58015,-1.38931,-2.12214
92403,924043,1750,-40,12016,-72,-180,-280,0.01461,-0.00388,0.99653,-0.54962,-1.37405,-2.1374
92404,924053,1720,-10,12002,-69,-181,-277,0.01277,-0.00204,0.9957,-0.52672,-1.38168,-2.1145
92405,924063,1708,8,12054,-79,-176,-286,0.01203,-0.00094,0.99879,-0.60305,-1.34351,-2.18321
92406,924073,1708,8,12098,-79,-184,-279,0.01203,-0.00094,1.0014,-0.60305,-1.40458,-2.12977
92407,924083,1712,-34,12026,-85,-188,-280,0.01228,-0.00351,0.99712,-0.64885,-1.43511,-2.1374
92408,924093,1722,-32,12084,-81,-183,-280,0.01289,-0.00339,1.00057,-0.61832,-1.39695,-2.1374
92409,924103,1708,-28,12068,-73,-180,-276,0.01203,-0.00315,0.99962,-0.55725,-1.37405,-2.10687
92410,924113,1760,-66,12070,-77,-185,-276,0.01522,-0.00548,0.99974,-0.58779,-1.41221,-2.10687
92411,924123,1738,-30,12046,-79,-178,-274,0.01387,-0.00327,0.99831,-0.60305,-1.35878,-2.0916
92412,924133,1736,-62,12026,-78,-189,-278,0.01375,-0.00523,0.99712,-0.59542,-1.44275,-2.12214
92413,924143,1732,-12,12082,-78,-183,-278,0.01351,-0.00217,1.00045,-0.59542,-1.39695,-2.12214
92414,924153,1704,-34,12022,-75,-190,-281,0.01179,-0.00351,0.99689,-0.57252,-1.45038,-2.14504
92415,924163,1754,-26,12072,-78,-189,-278,0.01486,-0.00302,0.99986,-0.59542,-1.44275,-2.12214
92416,924173,1726,-42,12080,-77,-190,-281,0.01314,-0.00401,1.00033,-0.58779,-1.45038,-2.14504
92417,924183,1760,-24,12038,-80,-184,-287,0.01522,-0.0029,0.99784,-0.61069,-1.40458,-2.19084
92418,924193,1710,-18,12092,-75,-183,-285,0.01216,-0.00253,1.00105,-0.57252,-1.39695,-2.17557
92419,924203,1702,-4,12102,-81,-184,-282,0.01167,-0.00167,1.00164,-0.61832,-1.40458,-2.15267
92420,924213,1692,16,12036,-78,-184,-278,0.01105,-0.00045,0.99772,-0.59542,-1.40458,-2.12214
92421,924223,1750,-84,12050,-76,-175,-282,0.01461,-0.00658,0.99855,-0.58015,-1.33588,-2.15267
92422,924233,1798,-4,12058,-79,-178,-286,0.01756,-0.00167,0.99903,-0.60305,-1.35878,-2.18321
92423,924243,1766,-66,12092,-82,-188,-277,0.01559,-0.00548,1.00105,-0.62595,-1.43511,-2.1145
92424,924253,1702,-42,12042,-79,-184,-279,0.01167,-0.00401,0.99807,-0.60305,-1.40458,-2.12977
92425,924263,1762,-46,11992,-81,-185,-272,0.01535,-0.00425,0.9951,-0.61832,-1.41221,-2.07634
92426,924273,1736,-72,12056,-79,-185,-280,0.01375,-0.00585,0.99891,-0.60305,-1.41221,-2.1374
92427,924283,1732,-72,12028,-71,-185,-284,0.01351,-0.00585,0.99724,-0.54198,-1.41221,-2.16794
92428,924293,1672,-8,12044,-73,-174,-281,0.00982,-0.00192,0.99819,-0.55725,-1.32824,-2.14504
92429,924303,1710,6,12066,-78,-184,-282,0.01216,-0.00106,0.9995,-0.59542,-1.40458,-2.15267
92430,924313,1704,-16,12072,-77,-191,-282,0.01179,-0.00241,0.99986,-0.58779,-1.45802,-2.15267
92431,924323,1712,-70,12078,-83,-188,-279,0.01228,-0.00572,1.00021,-0.63359,-1.43511,-2.12977
92432,924333,1756,-48,12050,-78,-187,-276,0.01498,-0.00437,0.99855,-0.59542,-1.42748,-2.10687
92433,924343,1750,-10,11972,-82,-175,-282,0.01461,-0.00204,0.99392,-0.62595,-1.33588,-2.15267
92434,924353,1700,-10,12112,-84,-182,-283,0.01154,-0.00204,1.00223,-0.64122,-1.38931,-2.16031
92435,924363,1750,-70,12096,-83,-182,-283,0.01461,-0.00572,1.00128,-0.63359,-1.38931,-2.16031
92436,924373,1704,-16,12016,-78,-185,-277,0.01179,-0.00241,0.99653,-0.59542,-1.41221,-2.1145
92437,924383,1744,-56,12030,-86,-192,-285,0.01424,-0.00486,0.99736,-0.65649,-1.46565,-2.17557
92438,924393,1686,-24,12032,-86,-186,-280,0.01068,-0.0029,0.99748,-0.65649,-1.41985,-2.1374
92439,924403,1724,-40,12092,-80,-186,-282,0.01302,-0.00388,1.00105,-0.61069,-1.41985,-2.15267
92440,924413,1736,-90,12028,-80,-183,-282,0.01375,-0.00695,0.99724,-0.61069,-1.39695,-2.15267
92441,924423,1712,-30,12070,-80,-173,-281,0.01228,-0.00327,0.99974,-0.61069,-1.32061,-2.14504
92442,924433,1744,-28,12026,-85,-184,-280,0.01424,-0.00315,0.99712,-0.64885,-1.40458,-2.1374
92443,924443,1756,-32,12004,-76,-181,-279,0.01498,-0.00339,0.99582,-0.58015,-1.38168,-2.12977
92444,924453,1764,-40,12004,-80,-183,-283,0.01547,-0.00388,0.99582,-0.61069,-1.39695,-2.16031
92445,924463,1740,-40,12060,-82,-176,-279,0.014,-0.00388,0.99914,-0.62595,-1.34351,-2.12977
92446,924473,1718,-6,12020,-79,-183,-280,0.01265,-0.0018,0.99677,-0.60305,-1.39695,-2.1374
92447,924483,1750,-38,12108,-73,-190,-279,0.01461,-0.00376,1.002,-0.55725,-1.45038,-2.12977
92448,924493,1754,-50,12132,-78,-187,-283,0.01486,-0.0045,1.00342,-0.59542,-1.42748,-2.16031
92449,924503,1730,-46,12130,-77,-185,-282,0.01338,-0.00425,1.0033,-0.58779,-1.41221,-2.15267
92450,924513,1688,12,12022,-79,-179,-281,0.01081,-0.00069,0.99689,-0.60305,-1.36641,-2.14504
92451,924523,1752,-14,12064,-78,-186,-283,0.01473,-0.00229,0.99938,-0.59542,-1.41985,-2.16031
92452,924533,1774,-6,12092,-80,-193,-287,0.01608,-0.0018,1.00105,-0.61069,-1.47328,-2.19084
92453,924543,1778,-58,12088,-84,-187,-282,0.01633,-0.00499,1.00081,-0.64122,-1.42748,-2.15267
92454,924553,1756,-54,12074,-80,-187,-282,0.01498,-0.00474,0.99998,-0.61069,-1.42748,-2.15267
92455,924563,1738,-14,12086,-81,-166,-282,0.01387,-0.00229,1.00069,-0.61832,-1.26718,-2.15267
92456,924573,1782,-22,12008,-75,-176,-283,0.01657,-0.00278,0.99605,-0.57252,-1.34351,-2.16031
92457,924583,1720,-14,12052,-79,-183,-277,0.01277,-0.00229,0.99867,-0.60305,-1.39695,-2.1145
92458,924593,1732,-36,11986,-76,-183,-285,0.01351,-0.00364,0.99475,-0.58015,-1.39695,-2.17557
92459,924603,1702,-34,12128,-76,-184,-283,0.01167,-0.00351,1.00318,-0.58015,-1.40458,-2.16031
92460,924613,1754,34,12044,-81,-189,-275,0.01486,0.00066,0.99819,-0.61832,-1.44275,-2.09924
92461,924623,1758,-14,12072,-79,-186,-280,0.0151,-0.00229,0.99986,-0.60305,-1.41985,-2.1374
92462,924633,1700,-80,12054,-79,-183,-281,0.01154,-0.00634,0.99879,-0.60305,-1.39695,-2.14504
92463,924643,1722,-72,12036,-79,-187,-276,0.01289,-0.00585,0.99772,-0.60305,-1.42748,-2.10687
92464,924653,1738,-24,12002,-75,-183,-283,0.01387,-0.0029,0.9957,-0.57252,-1.39695,-2.16031
92465,924663,1764,-26,12060,-76,-185,-281,0.01547,-0.00302,0.99914,-0.58015,-1.41221,-2.14504
92466,924673,1754,-58,12046,-79,-186,-285,0.01486,-0.00499,0.99831,-0.60305,-1.41985,-2.17557
92467,924683,1720,-44,12122,-76,-186,-286,0.01277,-0.00413,1.00283,-0.58015,-1.41985,-2.18321
92468,924693,1714,-100,12102,-74,-190,-282,0.0124,-0.00756,1.00164,-0.56489,-1.45038,-2.15267
92469,924703,1734,-56,12138,-77,-182,-279,0.01363,-0.00486,1.00378,-0.58779,-1.38931,-2.12977
92470,924713,1706,-32,12052,-76,-187,-279,0.01191,-0.00339,0.99867,-0.58015,-1.42748,-2.12977
92471,924723,1740,-62,12040,-79,-188,-275,0.014,-0.00523,0.99796,-0.60305,-1.43511,-2.09924
92472,924733,1710,-48,12110,-78,-186,-282,0.01216,-0.00437,1.00212,-0.59542,-1.41985,-2.15267
92473,924743,1700,-18,12048,-77,-181,-281,0.01154,-0.00253,0.99843,-0.58779,-1.38168,-2.14504
92474,924753,1734,-6,12026,-84,-175,-279,0.01363,-0.0018,0.99712,-0.64122,-1.33588,-2.12977
92475,924763,1682,-20,12008,-78,-185,-280,0.01044,-0.00266,0.99605,-0.59542,-1.41221,-2.1374
92476,924773,1782,-48,12014,-76,-178,-283,0.01657,-0.00437,0.99641,-0.58015,-1.35878,-2.16031
92477,924783,1726,-56,12018,-77,-185,-281,0.01314,-0.00486,0.99665,-0.58779,-1.41221,-2.14504
92478,924793,1748,-6,11996,-77,-180,-278,0.01449,-0.0018,0.99534,-0.58779,-1.37405,-2.12214
92479,924803,1710,-32,12020,-83,-186,-280,0.01216,-0.00339,0.99677,-0.63359,-1.41985,-2.1374
92480,924813,1728,-36,12066,-79,-177,-283,0.01326,-0.00364,0.9995,-0.60305,-1.35115,-2.16031
92481,924823,1774,-68,12084,-79,-183,-287,0.01608,-0.0056,1.00057,-0.60305,-1.39695,-2.19084
92482,924833,1736,-48,12044,-80,-185,-284,0.01375,-0.00437,0.99819,-0.61069,-1.41221,-2.16794
92483,924843,1742,-10,12022,-80,-186,-279,0.01412,-0.00204,0.99689,-0.61069,-1.41985,-2.12977
92484,924853,1754,-16,11990,-80,-186,-283,0.01486,-0.00241,0.99498,-0.61069,-1.41985,-2.16031
92485,924863,1692,28,12046,-78,-185,-281,0.01105,0.00029,0.99831,-0.59542,-1.41221,-2.14504
92486,924873,1718,-40,12024,-80,-175,-279,0.01265,-0.00388,0.99701,-0.61069,-1.33588,-2.12977
92487,924883,1718,-26,12082,-76,-174,-279,0.01265,-0.00302,1.00045,-0.58015,-1.32824,-2.12977
92488,924893,1714,-20,12112,-76,-179,-282,0.0124,-0.00266,1.00223,-0.58015,-1.36641,-2.15267
92489,924903,1738,-34,12062,-71,-189,-284,0.01387,-0.00351,0.99926,-0.54198,-1.44275,-2.16794
92490,924913,1740,6,12070,-75,-190,-281,0.014,-0.00106,0.99974,-0.57252,-1.45038,-2.14504
92491,924923,1698,-32,12094,-77,-192,-282,0.01142,-0.00339,1.00116,-0.58779,-1.46565,-2.15267
92492,924933,1714,-24,12010,-77,-182,-284,0.0124,-0.0029,0.99617,-0.58779,-1.38931,-2.16794
92493,924943,1744,-80,11980,-82,-179,-281,0.01424,-0.00634,0.99439,-0.62595,-1.36641,-2.14504
92494,924953,1736,-16,12066,-78,-181,-285,0.01375,-0.00241,0.9995,-0.59542,-1.38168,-2.17557
92495,924963,1712,-4,12032,-80,-187,-284,0.01228,-0.00167,0.99748,-0.61069,-1.42748,-2.16794
92496,924973,1722,-68,12022,-75,-180,-278,0.01289,-0.0056,0.99689,-0.57252,-1.37405,-2.12214
92497,924983,1758,-14,12042,-78,-178,-279,0.0151,-0.00229,0.99807,-0.59542,-1.35878,-2.12977
92498,924993,1762,-66,12068,-77,-181,-277,0.01535,-0.00548,0.99962,-0.58779,-1.38168,-2.1145
92499,925003,1740,-24,12052,-83,-186,-282,0.014,-0.0029,0.99867,-0.63359,-1.41985,-2.15267
92500,925013,1756,22,12032,-83,-185,-284,0.01498,-8e-05,0.99748,-0.63359,-1.41221,-2.16794
92501,925023,1728,-58,12044,-86,-193,-285,0.01326,-0.00499,0.99819,-0.65649,-1.47328,-2.17557
92502,925033,1698,14,12092,-80,-194,-280,0.01142,-0.00057,1.00105,-0.61069,-1.48092,-2.1374
92503,925043,1712,-8,12038,-80,-183,-281,0.01228,-0.00192,0.99784,-0.61069,-1.39695,-2.14504
92504,925053,1758,2,12080,-84,-185,-275,0.0151,-0.00131,1.00033,-0.64122,-1.41221,-2.09924
92505,925063,1732,-52,12072,-81,-179,-282,0.01351,-0.00462,0.99986,-0.61832,-1.36641,-2.15267
92506,925073,1738,-36,12102,-78,-190,-283,0.01387,-0.00364,1.00164,-0.59542,-1.45038,-2.16031
92507,925083,1776,-18,12068,-82,-192,-280,0.01621,-0.00253,0.99962,-0.62595,-1.46565,-2.1374
92508,925093,1760,-20,12030,-82,-183,-280,0.01522,-0.00266,0.99736,-0.62595,-1.39695,-2.1374
92509,925103,1732,-46,12054,-77,-183,-282,0.01351,-0.00425,0.99879,-0.58779,-1.39695,-2.15267
92510,925113,1780,-24,12054,-73,-177,-281,0.01645,-0.0029,0.99879,-0.55725,-1.35115,-2.14504
92511,925123,1752,-50,12030,-80,-179,-284,0.01473,-0.0045,0.99736,-0.61069,-1.36641,-2.16794
92512,925133,1762,10,12036,-82,-182,-282,0.01535,-0.00082,0.99772,-0.62595,-1.38931,-2.15267
92513,925143,1730,-46,12026,-77,-181,-280,0.01338,-0.00425,0.99712,-0.58779,-1.38168,-2.1374
92514,925153,1748,-30,11990,-79,-178,-278,0.01449,-0.00327,0.99498,-0.60305,-1.35878,-2.12214
92515,925163,1728,-24,12026,-83,-179,-282,0.01326,-0.0029,0.99712,-0.63359,-1.36641,-2.15267
92516,925173,1742,6,11976,-77,-185,-285,0.01412,-0.00106,0.99415,-0.58779,-1.41221,-2.17557
92517,925183,1738,-18,12082,-75,-180,-280,0.01387,-0.00253,1.00045,-0.57252,-1.37405,-2.1374
92518,925193,1726,-50,12042,-82,-184,-280,0.01314,-0.0045,0.99807,-0.62595,-1.40458,-2.1374
92519,925203,1702,-56,12050,-81,-185,-282,0.01167,-0.00486,0.99855,-0.61832,-1.41221,-2.15267
92520,925213,1756,-76,12008,-74,-181,-288,0.01498,-0.00609,0.99605,-0.56489,-1.38168,-2.19847
92521,925223,1760,-34,12000,-75,-182,-285,0.01522,-0.00351,0.99558,-0.57252,-1.38931,-2.17557
92522,925233,1748,-50,12034,-76,-180,-279,0.01449,-0.0045,0.9976,-0.58015,-1.37405,-2.12977
92523,925243,1728,-62,12058,-78,-178,-282,0.01326,-0.00523,0.99903,-0.59542,-1.35878,-2.15267
92524,925253,1718,-72,12026,-84,-176,-276,0.01265,-0.00585,0.99712,-0.64122,-1.34351,-2.10687
92525,925263,1706,-32,12060,-77,-185,-282,0.01191,-0.00339,0.99914,-0.58779,-1.41221,-2.15267
92526,925273,1752,-8,12078,-78,-181,-282,0.01473,-0.00192,1.00021,-0.59542,-1.38168,-2.15267
92527,925283,1752,-24,12080,-77,-190,-287,0.01473,-0.0029,1.00033,-0.58779,-1.45038,-2.19084
92528,925293,1684,-20,12046,-74,-183,-281,0.01056,-0.00266,0.99831,-0.56489,-1.39695,-2.14504
92529,925303,1734,-4,12036,-78,-176,-280,0.01363,-0.00167,0.99772,-0.59542,-1.34351,-2.1374
92530,925313,1742,-26,12090,-75,-177,-285,0.01412,-0.00302,1.00093,-0.57252,-1.35115,-2.17557
92531,925323,1686,-46,12084,-76,-182,-282,0.01068,-0.00425,1.00057,-0.58015,-1.38931,-2.15267
92532,925333,1748,-70,12070,-78,-177,-277,0.01449,-0.00572,0.99974,-0.59542,-1.35115,-2.1145
92533,925343,1728,-26,12048,-81,-177,-273,0.01326,-0.00302,0.99843,-0.61832,-1.35115,-2.08397
92534,925353,1754,-38,12046,-78,-181,-276,0.01486,-0.00376,0.99831,-0.59542,-1.38168,-2.10687
92535,925363,1766,-26,12006,-73,-174,-278,0.01559,-0.00302,0.99594,-0.55725,-1.32824,-2.12214
92536,925373,1712,-62,12042,-79,-183,-278,0.01228,-0.00523,0.99807,-0.60305,-1.39695,-2.12214
92537,925383,1736,-44,12036,-77,-180,-280,0.01375,-0.00413,0.99772,-0.58779,-1.37405,-2.1374
92538,925393,1762,-52,11968,-78,-179,-280,0.01535,-0.00462,0.99368,-0.59542,-1.36641,-2.1374
92539,925403,1748,-78,12046,-81,-191,-279,0.01449,-0.00621,0.99831,-0.61832,-1.45802,-2.12977
92540,925413,1740,-38,12024,-80,-190,-287,0.014,-0.00376,0.99701,-0.61069,-1.45038,-2.19084
92541,925423,1700,-30,12076,-84,-188,-285,0.01154,-0.00327,1.0001,-0.64122,-1.43511,-2.17557
92542,925433,1716,-70,12144,-79,-187,-282,0.01252,-0.00572,1.00414,-0.60305,-1.42748,-2.15267
92543,925443,1768,-56,12040,-79,-181,-288,0.01572,-0.00486,0.99796,-0.60305,-1.38168,-2.19847
92544,925453,1716,-52,12046,-81,-183,-275,0.01252,-0.00462,0.99831,-0.61832,-1.39695,-2.09924
92545,925463,1720,-106,12074,-78,-188,-285,0.01277,-0.00793,0.99998,-0.59542,-1.43511,-2.17557
92546,925473,1710,-48,12006,-78,-193,-280,0.01216,-0.00437,0.99594,-0.59542,-1.47328,-2.1374
92547,925483,1732,-60,12070,-80,-182,-280,0.01351,-0.00511,0.99974,-0.61069,-1.38931,-2.1374
92548,925493,1684,-16,12062,-78,-175,-283,0.01056,-0.00241,0.99926,-0.59542,-1.33588,-2.16031
92549,925503,1718,-22,12024,-84,-181,-287,0.01265,-0.00278,0.99701,-0.64122,-1.38168,-2.19084
92550,925513,1736,-22,12024,-77,-184,-283,0.01375,-0.00278,0.99701,-0.58779,-1.40458,-2.16031
92551,925523,1730,-68,12084,-75,-182,-282,0.01338,-0.0056,1.00057,-0.57252,-1.38931,-2.15267
92552,925533,1720,-54,12084,-77,-194,-282,0.01277,-0.00474,1.00057,-0.58779,-1.48092,-2.15267
92553,925543,1742,-12,12036,-77,-187,-281,0.01412,-0.00217,0.99772,-0.58779,-1.42748,-2.14504
92554,925553,1762,-10,12136,-75,-185,-282,0.01535,-0.00204,1.00366,-0.57252,-1.41221,-2.15267
92555,925563,1700,-54,12078,-78,-188,-276,0.01154,-0.00474,1.00021,-0.59542,-1.43511,-2.10687
92556,925573,1770,-86,11994,-80,-191,-279,0.01584,-0.0067,0.99522,-0.61069,-1.45802,-2.12977
92557,925583,1780,-14,12120,-78,-184,-284,0.01645,-0.00229,1.00271,-0.59542,-1.40458,-2.16794
92558,925593,1734,-52,12038,-81,-181,-280,0.01363,-0.00462,0.99784,-0.61832,-1.38168,-2.1374
92559,925603,1762,-36,12072,-83,-178,-282,0.01535,-0.00364,0.99986,-0.63359,-1.35878,-2.15267
92560,925613,1716,-16,11984,-78,-180,-284,0.01252,-0.00241,0.99463,-0.59542,-1.37405,-2.16794
92561,925623,1696,-48,12048,-79,-184,-282,0.0113,-0.00437,0.99843,-0.60305,-1.40458,-2.15267
92562,925633,1774,2,12070,-75,-186,-285,0.01608,-0.00131,0.99974,-0.57252,-1.41985,-2.17557
92563,925643,1742,-34,11966,-77,-171,-282,0.01412,-0.00351,0.99356,-0.58779,-1.30534,-2.15267
92564,925653,1756,-34,12108,-78,-176,-280,0.01498,-0.00351,1.002,-0.59542,-1.34351,-2.1374
92565,925663,1776,-50,12038,-71,-186,-283,0.01621,-0.0045,0.99784,-0.54198,-1.41985,-2.16031
92566,925673,1734,-6,12040,-81,-181,-288,0.01363,-0.0018,0.99796,-0.61832,-1.38168,-2.19847
92567,925683,1718,-12,12088,-79,-180,-280,0.01265,-0.00217,1.00081,-0.60305,-1.37405,-2.1374
92568,925693,1728,-52,12038,-81,-173,-280,0.01326,-0.00462,0.99784,-0.61832,-1.32061,-2.1374
92569,925703,1730,-56,11996,-78,-181,-282,0.01338,-0.00486,0.99534,-0.59542,-1.38168,-2.15267
92570,925713,1792,-48,12086,-80,-180,-282,0.01719,-0.00437,1.00069,-0.61069,-1.37405,-2.15267
92571,925723,1728,-8,12082,-81,-182,-276,0.01326,-0.00192,1.00045,-0.61832,-1.38931,-2.10687
92572,925733,1768,-12,12104,-79,-182,-280,0.01572,-0.00217,1.00176,-0.60305,-1.38931,-2.1374
92573,925743,1720,-60,12012,-76,-179,-283,0.01277,-0.00511,0.99629,-0.58015,-1.36641,-2.16031
92574,925753,1694,-28,12064,-77,-185,-285,0.01117,-0.00315,0.99938,-0.58779,-1.41221,-2.17557
92575,925763,1746,-4,12032,-76,-187,-286,0.01437,-0.00167,0.99748,-0.58015,-1.42748,-2.18321
92576,925773,1710,-10,12042,-76,-189,-279,0.01216,-0.00204,0.99807,-0.58015,-1.44275,-2.12977
92577,925783,1738,-44,12006,-76,-189,-277,0.01387,-0.00413,0.99594,-0.58015,-1.44275,-2.1145
92578,925793,1724,-46,11992,-72,-184,-279,0.01302,-0.00425,0.9951,-0.54962,-1.40458,-2.12977
92579,925803,1710,-2,12090,-79,-189,-278,0.01216,-0.00155,1.00093,-0.60305,-1.44275,-2.12214
92580,925813,1708,8,12128,-83,-193,-280,0.01203,-0.00094,1.00318,-0.63359,-1.47328,-2.1374
92581,925823,1718,-62,12112,-85,-183,-281,0.01265,-0.00523,1.00223,-0.64885,-1.39695,-2.14504
92582,925833,1768,-76,12082,-83,-185,-285,0.01572,-0.00609,1.00045,-0.63359,-1.41221,-2.17557
92583,925843,1724,-14,11992,-73,-182,-281,0.01302,-0.00229,0.9951,-0.55725,-1.38931,-2.14504
92584,925853,1728,0,12046,-76,-189,-281,0.01326,-0.00143,0.99831,-0.58015,-1.44275,-2.14504
92585,925863,1722,-36,11972,-79,-185,-282,0.01289,-0.00364,0.99392,-0.60305,-1.41221,-2.15267
92586,925873,1740,-52,12060,-77,-183,-282,0.014,-0.00462,0.99914,-0.58779,-1.39695,-2.15267
92587,925883,1728,-40,12006,-76,-195,-280,0.01326,-0.00388,0.99594,-0.58015,-1.48855,-2.1374
92588,925893,1752,-86,11970,-79,-182,-284,0.01473,-0.0067,0.9938,-0.60305,-1.38931,-2.16794
