sample_index,timestamp_ms,ax_raw,ay_raw,az_raw
104169,1041703,17838,294,-4620
104170,1041713,17738,316,-4548
104171,1041723,17842,256,-4710
104172,1041733,17826,294,-4636
104173,1041743,17812,310,-4666
104174,1041753,17786,310,-4612
104175,1041763,17844,310,-4640
104176,1041773,17826,274,-4530
104177,1041783,17816,296,-4612
104178,1041793,17850,304,-4604
104179,1041803,17876,312,-4622
104180,1041813,17830,300,-4578
104181,1041823,17846,278,-4586
104182,1041833,17830,300,-4668
104183,1041843,17848,306,-4676
104184,1041853,17796,304,-4578
104185,1041863,17738,280,-4546
104186,1041873,17812,288,-4662
104187,1041883,17866,300,-4694
104188,1041893,17854,350,-4644
104189,1041903,17818,320,-4714
104190,1041913,17810,322,-4612
104191,1041923,17768,344,-4572
104192,1041933,17782,332,-4602
104193,1041943,17804,282,-4642
104194,1041953,17768,294,-4684
104195,1041963,17800,316,-4606
104196,1041973,17822,290,-4612
104197,1041983,17700,294,-4576
104198,1041993,17762,280,-4568
104199,1042003,17802,302,-4532
104200,1042013,17802,316,-4618
104201,1042023,17836,328,-4568
104202,1042033,17882,360,-4574
104203,1042043,17720,260,-4628
104204,1042053,17796,316,-4602
104205,1042063,17800,298,-4600
104206,1042073,17766,302,-4564
104207,1042083,17706,280,-4518
104208,1042093,17816,306,-4528
104209,1042103,17876,368,-4546
104210,1042113,17808,290,-4606
104211,1042123,17878,280,-4570
104212,1042133,17732,258,-4526
104213,1042143,17744,292,-4562
104214,1042153,17794,296,-4624
104215,1042163,17868,338,-4672
104216,1042173,17750,282,-4630
104217,1042183,17796,272,-4630
104218,1042193,17796,312,-4680
104219,1042203,17710,232,-4618
104220,1042213,17928,318,-4624
104221,1042223,17732,220,-4594
104222,1042233,17838,330,-4670
104223,1042243,17868,380,-4668
104224,1042253,17806,308,-4684
104225,1042263,17682,292,-4576
104226,1042273,17752,300,-4584
104227,1042283,17864,328,-4610
104228,1042293,17834,306,-4600
104229,1042303,17784,318,-4628
104230,1042313,17840,274,-4562
104231,1042323,17766,286,-4554
104232,1042333,17836,282,-4670
104233,1042343,17758,288,-4654
104234,1042353,17808,276,-4690
104235,1042363,17782,302,-4544
104236,1042373,17842,300,-4702
104237,1042383,17880,342,-4570
104238,1042393,17860,294,-4572
104239,1042403,17852,322,-4662
104240,1042413,17780,306,-4584
104241,1042423,17776,316,-4698
104242,1042433,17794,308,-4650
104243,1042443,17840,270,-4632
104244,1042453,17790,324,-4670
104245,1042463,17796,302,-4612
104246,1042473,18046,212,-4432
104247,1042483,17854,422,-4602
104248,1042493,17696,362,-4614
104249,1042503,17754,326,-4580
104250,1042513,17804,292,-4734
104251,1042523,18034,318,-4816
104252,1042533,17856,312,-4722
104253,1042543,17822,296,-4702
104254,1042553,17692,656,-4618
104255,1042563,17810,138,-4336
104256,1042573,17652,154,-4418
104257,1042583,17816,262,-4676
104258,1042593,17820,288,-4700
104259,1042603,17712,270,-4542
104260,1042613,17734,344,-4478
104261,1042623,17722,310,-4554
104262,1042633,17848,376,-4556
104263,1042643,17830,332,-4572
104264,1042653,17836,194,-4566
104265,1042663,17914,264,-4732
104266,1042673,17818,284,-4484
104267,1042683,17868,342,-4606
104268,1042693,17712,330,-4586
104269,1042703,17780,280,-4570
104270,1042713,17830,320,-4644
104271,1042723,17868,306,-4628
104272,1042733,17752,322,-4638
104273,1042743,17816,296,-4692
104274,1042753,17740,284,-4684
104275,1042763,17740,320,-4514
104276,1042773,17800,254,-4610
104277,1042783,17890,220,-4604
104278,1042793,17826,360,-4674
104279,1042803,17836,376,-4592
104280,1042813,17814,308,-4524
