sample_index,timestamp_ms,ax_raw,ay_raw,az_raw
197799,1978003,-14764,-232,-4164
197800,1978013,-14786,-284,-4134
197801,1978023,-14808,-224,-4134
197802,1978033,-14816,-252,-4144
197803,1978043,-14858,-312,-4224
197804,1978053,-14844,-286,-4178
197805,1978063,-14804,-252,-4186
197806,1978073,-14842,-258,-4208
197807,1978083,-14804,-282,-4174
197808,1978093,-14786,-294,-4074
197809,1978103,-14846,-234,-4142
197810,1978113,-14828,-246,-4160
197811,1978123,-14800,-220,-4206
197812,1978133,-14790,-236,-4124
197813,1978143,-14832,-242,-4062
197814,1978153,-14822,-266,-4120
197815,1978163,-14794,-214,-4062
197816,1978173,-14790,-260,-4176
197817,1978183,-14766,-262,-4144
197818,1978193,-14818,-220,-4100
197819,1978203,-14770,-238,-4170
197820,1978213,-14800,-272,-4144
197821,1978223,-14830,-236,-4130
197822,1978233,-14832,-224,-4102
197823,1978243,-14776,-206,-4222
197824,1978253,-14852,-242,-4142
197825,1978263,-14798,-246,-4198
197826,1978273,-14810,-266,-4188
197827,1978283,-14800,-230,-4166
197828,1978293,-14828,-212,-4186
197829,1978303,-14812,-214,-4224
197830,1978313,-14850,-184,-4138
197831,1978323,-14852,-236,-4166
197832,1978333,-14774,-250,-4086
197833,1978343,-14790,-268,-4170
197834,1978353,-14784,-268,-4224
197835,1978363,-14832,-270,-4174
197836,1978373,-14798,-232,-4142
197837,1978383,-14832,-284,-4174
197838,1978393,-14784,-250,-4186
197839,1978403,-14806,-278,-4098
197840,1978413,-14816,-226,-4112
197841,1978423,-14796,-252,-4172
197842,1978433,-14810,-224,-4210
197843,1978443,-14816,-254,-4090
197844,1978453,-14840,-254,-4096
197845,1978463,-14854,-280,-4192
197846,1978473,-14822,-244,-4082
197847,1978483,-14862,-290,-4148
197848,1978493,-14828,-260,-4112
197849,1978503,-14814,-220,-4156
197850,1978513,-14772,-220,-4120
197851,1978523,-14792,-274,-4144
197852,1978533,-14796,-282,-4152
197853,1978543,-14814,-226,-4104
197854,1978553,-14810,-236,-4106
197855,1978563,-14790,-218,-4140
197856,1978573,-14788,-268,-4170
197857,1978583,-14824,-270,-4114
197858,1978593,-14804,-222,-4132
197859,1978603,-14804,-196,-4202
197860,1978613,-14802,-224,-4200
197861,1978623,-14818,-236,-4186
197862,1978633,-14808,-276,-4176
197863,1978643,-14816,-250,-4150
197864,1978653,-14822,-248,-4070
197865,1978663,-14796,-232,-4134
197866,1978673,-14816,-258,-4144
197867,1978683,-14810,-236,-4062
197868,1978693,-14806,-254,-4160
197869,1978703,-14826,-230,-4160
197870,1978713,-14814,-250,-4128
197871,1978723,-14788,-240,-4194
197872,1978733,-14812,-260,-4126
197873,1978743,-14842,-260,-4156
197874,1978753,-14784,-234,-4082
197875,1978763,-14820,-254,-4128
197876,1978773,-14806,-232,-4202
197877,1978783,-14818,-258,-4126
197878,1978793,-14810,-228,-4102
