sample_index,timestamp_ms,ax_raw,ay_raw,az_raw
205247,2052483,1666,-376,12074
205248,2052493,1706,-370,12184
205249,2052503,1714,-358,12162
205250,2052513,1682,-362,12064
205251,2052523,1686,-356,12114
205252,2052533,1708,-342,12148
205253,2052543,1662,-402,12116
205254,2052553,1716,-374,12068
205255,2052563,1692,-398,12116
205256,2052573,1684,-384,12112
205257,2052583,1660,-358,12100
205258,2052593,1716,-340,12078
205259,2052603,1704,-380,12084
205260,2052613,1724,-378,12092
205261,2052623,1720,-326,12094
205262,2052633,1692,-370,12110
205263,2052643,1704,-348,12124
205264,2052653,1662,-360,12086
205265,2052663,1706,-364,12038
205266,2052673,1734,-390,12068
205267,2052683,1716,-360,12106
205268,2052693,1730,-392,12174
205269,2052703,1710,-380,12116
205270,2052713,1690,-354,12136
205271,2052723,1690,-386,12088
205272,2052733,1772,-384,12148
205273,2052743,1690,-344,12048
205274,2052753,1648,-380,12080
205275,2052763,1692,-362,12142
205276,2052773,1708,-368,12136
205277,2052783,1682,-368,12110
205278,2052793,1704,-420,12084
205279,2052803,1744,-338,12086
205280,2052813,1730,-370,12034
205281,2052823,1718,-386,12082
205282,2052833,1650,-354,12134
205283,2052843,1714,-422,12094
205284,2052853,1690,-354,12060
205285,2052863,1724,-398,12052
205286,2052873,1664,-352,12172
205287,2052883,1732,-376,12124
205288,2052893,1732,-360,12090
205289,2052903,1714,-376,12144
205290,2052913,1720,-360,12162
205291,2052923,1706,-366,12062
205292,2052933,1724,-360,12126
205293,2052943,1730,-340,12008
205294,2052953,1676,-362,12032
205295,2052963,1726,-366,12044
205296,2052973,1722,-360,12138
205297,2052983,1724,-330,12058
205298,2052993,1698,-374,12092
205299,2053003,1686,-382,12050
205300,2053013,1668,-378,12052
205301,2053023,1728,-380,12084
205302,2053033,1746,-362,12184
205303,2053043,1714,-394,12150
205304,2053053,1722,-398,12064
205305,2053063,1718,-390,12102
205306,2053073,1722,-360,12100
205307,2053083,1734,-394,12128
205308,2053093,1676,-394,12052
205309,2053103,1654,-372,12104
205310,2053113,1704,-378,12122
205311,2053123,1746,-368,12150
205312,2053133,1726,-316,12096
205313,2053143,1662,-382,12112
205314,2053153,1756,-366,12122
205315,2053163,1720,-380,12074
205316,2053173,1678,-342,12138
205317,2053183,1698,-366,12180
205318,2053193,1710,-328,12122
205319,2053203,1742,-386,12056
205320,2053213,1670,-398,12098
205321,2053223,1672,-384,12086
205322,2053233,1712,-358,12018
205323,2053243,1730,-362,12080
205324,2053253,1656,-380,12074
205325,2053263,1672,-350,12090
205326,2053273,1720,-364,12068
205327,2053283,1712,-374,12144
205328,2053293,1718,-354,12080
205329,2053303,1710,-342,12142
205330,2053313,1740,-380,12122
205331,2053323,1764,-380,12084
