sample_index,timestamp_ms,ax_raw,ay_raw,az_raw
140074,1400753,1714,20,-21544
140075,1400763,1718,92,-21566
140076,1400773,1732,74,-21604
140077,1400783,1718,54,-21626
140078,1400793,1686,64,-21634
140079,1400803,1728,-4,-21542
140080,1400813,1688,44,-21564
140081,1400823,1748,40,-21602
140082,1400833,1672,28,-21602
140083,1400843,1696,76,-21578
140084,1400853,1710,50,-21606
140085,1400863,1698,48,-21636
140086,1400873,1700,76,-21672
140087,1400883,1732,38,-21572
140088,1400893,1682,52,-21636
140089,1400903,1712,50,-21562
140090,1400913,1712,64,-21612
140091,1400923,1706,-12,-21558
140092,1400933,1728,50,-21592
140093,1400943,1698,30,-21606
140094,1400953,1740,30,-21620
140095,1400963,1706,60,-21600
140096,1400973,1722,36,-21562
140097,1400983,1724,44,-21610
140098,1400993,1722,66,-21574
140099,1401003,1702,22,-21568
140100,1401013,1702,46,-21572
140101,1401023,1720,44,-21610
140102,1401033,1710,24,-21594
140103,1401043,1674,60,-21566
140104,1401053,1724,80,-21536
140105,1401063,1758,48,-21552
140106,1401073,1678,26,-21612
140107,1401083,1674,12,-21548
140108,1401093,1746,82,-21598
140109,1401103,1718,64,-21586
140110,1401113,1694,44,-21570
140111,1401123,1724,66,-21604
140112,1401133,1708,28,-21536
140113,1401143,1694,76,-21566
140114,1401153,1694,60,-21556
140115,1401163,1726,20,-21590
140116,1401173,1698,38,-21566
140117,1401183,1684,52,-21608
140118,1401193,1720,40,-21646
140119,1401203,1756,36,-21560
140120,1401213,1720,38,-21564
140121,1401223,1690,56,-21650
140122,1401233,1688,80,-21564
140123,1401243,1668,34,-21608
140124,1401253,1654,56,-21534
140125,1401263,1654,62,-21574
140126,1401273,1672,90,-21506
140127,1401283,1700,58,-21570
140128,1401293,1710,48,-21536
140129,1401303,1658,46,-21544
140130,1401313,1742,64,-21548
140131,1401323,1728,32,-21570
140132,1401333,1696,54,-21544
140133,1401343,1662,52,-21580
140134,1401353,1748,82,-21562
140135,1401363,1706,36,-21514
140136,1401373,1706,28,-21596
140137,1401383,1696,62,-21646
140138,1401393,1682,76,-21590
140139,1401403,1692,46,-21590
140140,1401413,1704,44,-21586
140141,1401423,1698,50,-21542
140142,1401433,1730,48,-21558
140143,1401443,1706,68,-21564
140144,1401453,1712,78,-21564
140145,1401463,1710,58,-21638
140146,1401473,1762,36,-21568
140147,1401483,1688,52,-21564
140148,1401493,1684,88,-21558
140149,1401503,1662,74,-21556
140150,1401513,1666,50,-21658
140151,1401523,1728,28,-21582
140152,1401533,1712,32,-21562
140153,1401543,1718,54,-21570
140154,1401553,1772,92,-21498
140155,1401563,1670,40,-21542
140156,1401573,1710,72,-21540
140157,1401583,1682,50,-21622
140158,1401593,1670,62,-21570
140159,1401603,1746,62,-21614
140160,1401613,1724,58,-21626
140161,1401623,1694,72,-21570
140162,1401633,1704,40,-21618
140163,1401643,1624,42,-21530
140164,1401653,1716,60,-21580
140165,1401663,1702,66,-21574
140166,1401673,1706,62,-21620
140167,1401683,1694,30,-21600
140168,1401693,1726,64,-21578
140169,1401703,1700,80,-21642
140170,1401713,1716,82,-21590
140171,1401723,1678,46,-21592
140172,1401733,1718,36,-21614
140173,1401743,1730,72,-21606
140174,1401753,1654,72,-21648
140175,1401763,1730,64,-21564
140176,1401773,1682,66,-21592
140177,1401783,1694,88,-21552
140178,1401793,1722,32,-21600
140179,1401803,1746,30,-21630
140180,1401813,1712,70,-21572
140181,1401823,1728,52,-21610
140182,1401833,1718,14,-21566
140183,1401843,1714,20,-21608
140184,1401853,1718,30,-21556
140185,1401863,1738,30,-21594
140186,1401873,1720,26,-21516
140187,1401883,1730,58,-21616
140188,1401893,1696,78,-21566
140189,1401903,1712,58,-21590
140190,1401913,1716,56,-21528
140191,1401923,1702,68,-21600
140192,1401933,1708,46,-21566
140193,1401943,1750,40,-21624
140194,1401953,1712,116,-21578
140195,1401963,1684,62,-21578
140196,1401973,1706,76,-21592
140197,1401983,1676,42,-21588
140198,1401993,1728,20,-21588
140199,1402003,1688,70,-21580
140200,1402013,1682,54,-21592
140201,1402023,1730,48,-21628
140202,1402033,1662,10,-21608
140203,1402043,1726,36,-21616
140204,1402053,1740,60,-21598
140205,1402063,1702,46,-21602
140206,1402073,1714,76,-21610
140207,1402083,1670,20,-21676
140208,1402093,1730,34,-21502
140209,1402103,1708,100,-21694
140210,1402113,1682,56,-21556
140211,1402123,1688,14,-21582
140212,1402133,1720,26,-21582
140213,1402143,1704,28,-21616
140214,1402153,1688,36,-21646
140215,1402163,1666,32,-21610
140216,1402173,1700,64,-21490
140217,1402183,1706,32,-21596
140218,1402193,1710,90,-21524
140219,1402203,1710,76,-21588
140220,1402213,1684,38,-21548
140221,1402223,1700,42,-21676
140222,1402233,1690,46,-21572
140223,1402243,1686,28,-21554
140224,1402253,1692,-2,-21550
140225,1402263,1734,42,-21518
140226,1402273,1710,72,-21608
140227,1402283,1728,34,-21556
140228,1402293,1688,68,-21574
140229,1402303,1684,22,-21612
140230,1402313,1680,70,-21572
140231,1402323,1728,44,-21596
140232,1402333,1730,36,-21538
140233,1402343,1694,22,-21548
140234,1402353,1734,34,-21580
