sample_index,timestamp_ms,accel_x_raw,accel_y_raw,accel_z_raw,gyro_x_raw,gyro_y_raw,gyro_z_raw,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,roll_acc_deg,pitch_acc_deg,accel_magnitude_g,roll_kf_deg,pitch_kf_deg,roll_bias_dps,pitch_bias_dps,roll_k_angle,pitch_k_angle,qw,qx,qy,qz,mahony_roll_deg,mahony_pitch_deg,mahony_yaw_deg
143018,1430193,1676,-278,12058,-49,-166,-200,0.01007,-0.01848,0.99903,0.21985,0.13588,0.61756,-1.05985,-0.57742,0.99925,-1.06755,-0.56866,0.127244,0.123326,0.019334,0.019334,0.736732,-0.003528,-0.00916,0.676114,-1.00759,-0.49997,85.09092
143019,1430203,1682,-286,12098,-46,-182,-200,0.01044,-0.01897,1.0014,0.24275,0.01374,0.61756,-1.0854,-0.59711,1.00164,-1.06675,-0.57028,0.127278,0.123375,0.018932,0.018932,0.736695,-0.003512,-0.009166,0.676154,-1.00677,-0.50166,85.09711
143020,1430213,1694,-298,12122,-55,-168,-196,0.01117,-0.01971,1.00283,0.17405,0.12061,0.64809,-1.1259,-0.63831,1.00308,-1.06734,-0.57151,0.127379,0.123489,0.017767,0.017767,0.736657,-0.003508,-0.009179,0.676195,-1.00745,-0.50305,85.10358
143021,1430223,1726,-264,12022,-50,-165,-197,0.01314,-0.01762,0.99689,0.21221,0.14351,0.64046,-1.01278,-0.75497,0.99713,-1.06553,-0.57461,0.127287,0.123803,0.017988,0.017988,0.736619,-0.003474,-0.00919,0.676236,-1.00549,-0.5065,85.10997
143022,1430233,1698,-278,12088,-50,-159,-196,0.01142,-0.01848,1.00081,0.21221,0.18931,0.64809,-1.05796,-0.65366,1.00104,-1.06455,-0.57549,0.127275,0.123948,0.01925,0.01925,0.736581,-0.003462,-0.00919,0.676278,-1.00447,-0.50743,85.11642
143023,1430243,1668,-232,12084,-51,-163,-201,0.00958,-0.01566,1.00057,0.20458,0.15878,0.60992,-0.89668,-0.54845,1.00074,-1.06054,-0.57463,0.126968,0.123899,0.019341,0.019341,0.736546,-0.00344,-0.00916,0.676317,-1.00032,-0.50656,85.12247
143024,1430253,1662,-278,12108,-53,-172,-197,0.00921,-0.01848,1.002,0.18931,0.09008,0.64046,-1.05671,-0.5266,1.00221,-1.05986,-0.57407,0.126963,0.123814,0.018545,0.018545,0.736508,-0.003438,-0.009152,0.676358,-0.99961,-0.50594,85.12887
143025,1430263,1684,-250,12052,-52,-170,-198,0.01056,-0.01676,0.99867,0.19695,0.10534,0.63282,-0.96172,-0.6058,0.99887,-1.05729,-0.57486,0.126785,0.123872,0.019193,0.019193,0.736471,-0.003416,-0.009142,0.676399,-0.99694,-0.50677,85.13516
143026,1430273,1682,-258,12056,-54,-167,-199,0.01044,-0.01726,0.99891,0.18168,0.12824,0.62519,-0.98963,-0.59862,0.99911,-1.05545,-0.57528,0.126663,0.123915,0.019276,0.019276,0.736434,-0.0034,-0.009134,0.676439,-0.99503,-0.50722,85.14139
143027,1430283,1678,-270,12158,-65,-161,-200,0.01019,-0.01799,1.00497,0.09771,0.17405,0.61756,-1.02562,-0.58101,1.00518,-1.05527,-0.57487,0.126619,0.123924,0.015371,0.015371,0.736398,-0.0034,-0.009129,0.676479,-0.9947,-0.50681,85.14754
143028,1430293,1702,-312,12080,-60,-167,-202,0.01167,-0.02057,1.00033,0.13588,0.12824,0.60229,-1.17787,-0.668,1.00061,-1.05756,-0.57664,0.126844,0.124096,0.019407,0.019407,0.736362,-0.003404,-0.009155,0.676517,-0.99706,-0.50864,85.15356
143029,1430303,1686,-260,12062,-57,-166,-196,0.01068,-0.01738,0.99926,0.15878,0.13588,0.64809,-0.99631,-0.61247,0.99947,-1.05606,-0.57722,0.126732,0.124162,0.019411,0.019411,0.736324,-0.00339,-0.00915,0.676558,-0.99552,-0.50925,85.16002
143030,1430313,1652,-306,12066,-54,-161,-195,0.0086,-0.0202,0.9995,0.18168,0.17405,0.65573,-1.15777,-0.49273,0.99974,-1.0575,-0.57508,0.126921,0.124007,0.019438,0.019438,0.736285,-0.003412,-0.009145,0.676601,-0.997,-0.50706,85.16658
143031,1430323,1712,-316,12098,-57,-165,-197,0.01228,-0.02081,1.0014,0.15878,0.14351,0.64046,-1.19065,-0.70238,1.00169,-1.0597,-0.5773,0.12716,0.124236,0.018904,0.018904,0.736248,-0.003412,-0.009174,0.676642,-0.99933,-0.50941,85.17299
143032,1430333,1670,-288,12006,-56,-148,-199,0.0097,-0.0191,0.99594,0.16641,0.27328,0.62519,-1.09841,-0.55803,0.99617,-1.05998,-0.57551,0.127223,0.124207,0.016984,0.016984,0.736211,-0.003425,-0.009164,0.676682,-0.99968,-0.50753,85.17922
143033,1430343,1688,-310,12060,-60,-152,-199,0.01081,-0.02044,0.99914,0.13588,0.24275,0.62519,-1.17224,-0.61954,0.99941,-1.06207,-0.5752,0.12743,0.12429,0.019399,0.019399,0.736174,-0.00344,-0.009175,0.676722,-1.00182,-0.50723,85.18546
143034,1430353,1664,-308,12112,-60,-152,-201,0.00933,-0.02032,1.00223,0.13588,0.24275,0.60992,-1.16162,-0.53347,1.00248,-1.06381,-0.57327,0.127603,0.12422,0.018341,0.018341,0.736138,-0.003464,-0.009174,0.676761,-1.00369,-0.50522,85.19154
143035,1430363,1708,-266,12094,-53,-159,-203,0.01203,-0.01775,1.00116,0.18931,0.18931,0.59466,-1.01547,-0.68855,1.00139,-1.06228,-0.57483,0.127517,0.12443,0.019093,0.019093,0.736103,-0.003443,-0.009175,0.676799,-1.00209,-0.50688,85.19746
143036,1430373,1684,-318,12096,-53,-160,-200,0.01056,-0.02094,1.00128,0.18931,0.18168,0.61756,-1.19781,-0.60417,1.00156,-1.06425,-0.57483,0.127762,0.124483,0.018997,0.018997,0.736066,-0.003456,-0.009187,0.676838,-1.00415,-0.5069,85.20364
143037,1430383,1690,-322,12088,-59,-168,-198,0.01093,-0.02118,1.00081,0.14351,0.12061,0.63282,-1.21242,-0.62553,1.00109,-1.06694,-0.57584,0.128032,0.124576,0.019219,0.019219,0.736029,-0.003467,-0.009211,0.676879,-1.00693,-0.50795,85.20998
143038,1430393,1692,-294,12144,-54,-179,-199,0.01105,-0.01946,1.00414,0.18168,0.03664,0.62519,-1.11044,-0.63048,1.00438,-1.06713,-0.5776,0.1281,0.124659,0.01635,0.01635,0.735992,-0.003457,-0.009225,0.676919,-1.0072,-0.50988,85.21625
143039,1430403,1652,-288,12012,-52,-178,-201,0.0086,-0.0191,0.99629,0.19695,0.04427,0.60992,-1.09802,-0.49432,0.99651,-1.06699,-0.57694,0.128153,0.12452,0.017402,0.017402,0.735956,-0.003461,-0.009219,0.676958,-1.00708,-0.50902,85.22234
143040,1430413,1686,-222,12022,-55,-173,-200,0.01068,-0.01505,0.99689,0.17405,0.08244,0.61756,-0.86475,-0.61396,0.99706,-1.0629,-0.57802,0.127809,0.124583,0.017976,0.017976,0.73592,-0.003424,-0.0092,0.676998,-1.00258,-0.51017,85.22848
143041,1430423,1662,-240,12136,-57,-165,-199,0.00921,-0.01615,1.00366,0.15878,0.14351,0.62519,-0.92193,-0.52574,1.00383,-1.06019,-0.57694,0.127581,0.124498,0.017058,0.017058,0.735883,-0.003411,-0.009174,0.677038,-0.99945,-0.50894,85.2347
143042,1430433,1628,-252,12072,-59,-156,-195,0.00712,-0.01689,0.99986,0.14351,0.21221,0.65573,-0.9676,-0.4082,1.00003,-1.05823,-0.57278,0.12741,0.124187,0.019545,0.019545,0.735845,-0.003423,-0.009135,0.67708,-0.99744,-0.50468,85.2412
143043,1430443,1650,-286,12098,-59,-158,-198,0.00847,-0.01897,1.0014,0.14351,0.19695,0.63282,-1.0854,-0.48478,1.00162,-1.05859,-0.57039,0.127459,0.12403,0.019038,0.019038,0.735807,-0.003439,-0.009121,0.677121,-0.99781,-0.50221,85.24752
143044,1430453,1674,-276,12052,-66,-158,-195,0.00995,-0.01836,0.99867,0.09008,0.19695,0.65573,-1.05319,-0.57059,0.99889,-1.05885,-0.56968,0.127449,0.124031,0.019284,0.019284,0.735769,-0.003445,-0.009118,0.677163,-0.99808,-0.50149,85.25405
143045,1430463,1642,-304,12048,-64,-147,-197,0.00798,-0.02008,0.99843,0.10534,0.28092,0.64046,-1.15197,-0.45805,0.99867,-1.06085,-0.566,0.127617,0.123831,0.019171,0.019171,0.735731,-0.00348,-0.009106,0.677204,-1.00015,-0.4977,85.26044
143046,1430473,1684,-280,12108,-59,-161,-205,0.01056,-0.0186,1.002,0.14351,0.17405,0.57939,-1.06372,-0.60377,1.00222,-1.06075,-0.56621,0.127623,0.123899,0.018593,0.018593,0.735697,-0.003477,-0.009108,0.677241,-1.00003,-0.49797,85.2662
143047,1430483,1644,-234,12016,-54,-163,-198,0.00811,-0.01578,0.99653,0.18168,0.15878,0.63282,-0.90737,-0.46601,0.99669,-1.05752,-0.56411,0.127368,0.123732,0.017603,0.017603,0.73566,-0.003467,-0.009072,0.677282,-0.99644,-0.49564,85.27249
143048,1430493,1680,-304,12034,-53,-164,-203,0.01032,-0.02008,0.9976,0.18931,0.15115,0.59466,-1.15293,-0.59232,0.99785,-1.05869,-0.56436,0.127538,0.123783,0.018674,0.018674,0.735624,-0.003473,-0.009081,0.67732,-0.99771,-0.49595,85.27843
143049,1430503,1656,-316,12098,-58,-176,-204,0.00884,-0.02081,1.0014,0.15115,0.05954,0.58702,-1.19065,-0.50582,1.00166,-1.06097,-0.56388,0.127776,0.123676,0.019004,0.019004,0.73559,-0.003491,-0.009092,0.677358,-1.0001,-0.49545,85.28432
143050,1430513,1700,-308,12082,-52,-168,-200,0.01154,-0.02032,1.00045,0.19695,0.12061,0.61756,-1.16369,-0.6609,1.00072,-1.06228,-0.56579,0.127966,0.123854,0.019408,0.019408,0.735553,-0.003487,-0.009113,0.677397,-1.00145,-0.49745,85.2905
143051,1430523,1690,-316,12104,-53,-165,-202,0.01093,-0.02081,1.00176,0.18931,0.14351,0.60229,-1.19023,-0.62494,1.00203,-1.06408,-0.56671,0.128195,0.12396,0.018733,0.018733,0.735517,-0.003493,-0.009131,0.677435,-1.00337,-0.49844,85.29653
143052,1430533,1658,-288,12028,-60,-162,-199,0.00897,-0.0191,0.99724,0.13588,0.16641,0.62519,-1.09697,-0.515,0.99747,-1.06461,-0.56534,0.128252,0.123871,0.018337,0.018337,0.73548,-0.003505,-0.009125,0.677476,-1.00392,-0.497,85.30277
143053,1430543,1714,-282,12086,-60,-164,-206,0.0124,-0.01873,1.00069,0.13588,0.15115,0.57176,-1.07213,-0.70993,1.00094,-1.06468,-0.56787,0.128266,0.124136,0.01933,0.01933,0.735447,-0.003489,-0.009143,0.677512,-1.00398,-0.49964,85.30849
143054,1430553,1650,-276,12054,-60,-174,-201,0.00847,-0.01836,0.99879,0.13588,0.07481,0.60992,-1.05307,-0.48606,0.99899,-1.06438,-0.56678,0.128245,0.123986,0.019292,0.019292,0.735411,-0.003493,-0.009134,0.677551,-1.00365,-0.49852,85.31457
143055,1430563,1646,-282,12118,-55,-175,-199,0.00823,-0.01873,1.00259,0.17405,0.06718,0.62519,-1.0701,-0.47019,1.0028,-1.06403,-0.56559,0.128255,0.123819,0.018083,0.018083,0.735374,-0.003498,-0.009123,0.677591,-1.00329,-0.49717,85.32082
143056,1430573,1682,-316,12048,-56,-174,-197,0.01044,-0.02081,0.99843,0.16641,0.07481,0.64046,-1.19419,-0.59886,0.9987,-1.06615,-0.56671,0.128493,0.123879,0.019167,0.019167,0.735336,-0.003505,-0.009144,0.677632,-1.00549,-0.49834,85.32724
143057,1430583,1690,-292,12078,-52,-179,-203,0.01093,-0.01934,1.00021,0.19695,0.03664,0.59466,-1.10777,-0.62592,1.00046,-1.06629,-0.56871,0.128571,0.123986,0.019433,0.019433,0.7353,-0.003493,-0.009158,0.67767,-1.00562,-0.50042,85.3332
143058,1430593,1700,-296,12052,-57,-187,-205,0.01154,-0.01959,0.99867,0.15878,-0.02443,0.57939,-1.12355,-0.66209,0.99893,-1.06709,-0.57197,0.128676,0.124154,0.019242,0.019242,0.735266,-0.003478,-0.009185,0.677707,-1.00644,-0.5038,85.33901
143059,1430603,1636,-258,12026,-60,-181,-204,0.00762,-0.01726,0.99712,0.13588,0.02137,0.58702,-0.9914,-0.43752,0.9973,-1.06565,-0.57053,0.128545,0.123921,0.018153,0.018153,0.735231,-0.003477,-0.009165,0.677745,-1.00483,-0.50216,85.34488
143060,1430613,1700,-270,12124,-63,-179,-197,0.01154,-0.01799,1.00295,0.11298,0.03664,0.64046,-1.02768,-0.65928,1.00318,-1.06513,-0.57296,0.128481,0.124068,0.017708,0.017708,0.735194,-0.003457,-0.009179,0.677786,-1.00421,-0.5048,85.35128
143061,1430623,1660,-244,12068,-62,-165,-193,0.00909,-0.0164,0.99962,0.12061,0.14351,0.67099,-0.93972,-0.52083,0.9998,-1.06277,-0.57176,0.12825,0.123972,0.019469,0.019469,0.735154,-0.003448,-0.009157,0.677829,-1.00177,-0.50356,85.35796
143062,1430633,1672,-318,12086,-53,-165,-191,0.00982,-0.02094,1.00069,0.18931,0.14351,0.68626,-1.19852,-0.56238,1.00096,-1.06479,-0.57139,0.128499,0.123956,0.019288,0.019288,0.735114,-0.003463,-0.009167,0.677873,-1.00387,-0.50318,85.36482
143063,1430643,1678,-266,12074,-57,-164,-196,0.01019,-0.01775,0.99998,0.15878,0.15115,0.64809,-1.01668,-0.58391,1.00019,-1.06355,-0.57136,0.128411,0.123979,0.019443,0.019443,0.735075,-0.003454,-0.009159,0.677915,-1.00259,-0.50317,85.37128
143064,1430653,1650,-326,12096,-50,-177,-201,0.00847,-0.02143,1.00128,0.21221,0.05191,0.60992,-1.22588,-0.48482,1.00155,-1.06581,-0.57043,0.128705,0.123822,0.018988,0.018988,0.735039,-0.003475,-0.009167,0.677954,-1.00498,-0.50218,85.37741
143065,1430663,1698,-284,12030,-56,-160,-198,0.01142,-0.01885,0.99736,0.16641,0.18168,0.63282,-1.08275,-0.65591,0.99761,-1.06576,-0.57143,0.128735,0.123972,0.018395,0.018395,0.735002,-0.003468,-0.009174,0.677994,-1.00492,-0.50331,85.38372
143066,1430673,1702,-300,12060,-53,-159,-196,0.01167,-0.01983,0.99914,0.18931,0.18931,0.64809,-1.13708,-0.6688,0.99941,-1.06654,-0.57268,0.128867,0.124152,0.019369,0.019369,0.734963,-0.003464,-0.009188,0.678036,-1.00572,-0.50461,85.39018
143067,1430683,1662,-286,12088,-51,-158,-198,0.00921,-0.01897,1.00081,0.20458,0.19695,0.63282,-1.08605,-0.52722,1.00103,-1.06617,-0.57109,0.128904,0.124071,0.019222,0.019222,0.734926,-0.003471,-0.009175,0.678076,-1.00534,-0.50299,85.3965
143068,1430693,1664,-282,12096,-60,-155,-197,0.00933,-0.01873,1.00128,0.13588,0.21985,0.64046,-1.0715,-0.53399,1.0015,-1.06621,-0.56944,0.128914,0.124006,0.018992,0.018992,0.734888,-0.003481,-0.009165,0.678117,-1.00536,-0.50129,85.40287
143069,1430703,1680,-256,12064,-64,-151,-197,0.01032,-0.01713,0.99938,0.10534,0.25038,0.64046,-0.98213,-0.5913,0.99958,-1.06481,-0.56863,0.128759,0.124048,0.019374,0.019374,0.734851,-0.003476,-0.009151,0.678158,-1.00389,-0.50048,85.40923
143070,1430713,1622,-236,11996,-60,-157,-200,0.00676,-0.01591,0.99534,0.13588,0.20458,0.61756,-0.91551,-0.38887,0.99549,-1.06233,-0.56493,0.12853,0.123774,0.016171,0.016171,0.734815,-0.003481,-0.009105,0.678198,-1.00086,-0.49614,85.41535
143071,1430723,1708,-322,12132,-66,-151,-203,0.01203,-0.02118,1.00342,0.09008,0.25038,0.59466,-1.20926,-0.68695,1.00372,-1.06522,-0.56577,0.128768,0.123974,0.017123,0.017123,0.734779,-0.003495,-0.009132,0.678236,-1.00412,-0.49729,85.42129
143072,1430733,1652,-280,12092,-61,-163,-199,0.0086,-0.0186,1.00105,0.12824,0.15878,0.62519,-1.06473,-0.49198,1.00126,-1.06521,-0.56402,0.128767,0.12384,0.019177,0.019177,0.734742,-0.003505,-0.009121,0.678276,-1.0041,-0.49549,85.42752
143073,1430743,1642,-290,12096,-61,-171,-200,0.00798,-0.01922,1.00128,0.12824,0.09771,0.61756,-1.09957,-0.45675,1.0015,-1.06587,-0.56223,0.128829,0.123646,0.019044,0.019044,0.734706,-0.00352,-0.009113,0.678316,-1.00477,-0.49363,85.4337
143074,1430753,1692,-296,12154,-53,-180,-198,0.01105,-0.01959,1.00473,0.18931,0.02901,0.63282,-1.11678,-0.63011,1.00498,-1.06608,-0.56422,0.128906,0.123745,0.015649,0.015649,0.734668,-0.003508,-0.00913,0.678356,-1.00512,-0.49589,85.44005
143075,1430763,1674,-250,12058,-54,-190,-198,0.00995,-0.01676,0.99903,0.18168,-0.04733,0.63282,-0.96138,-0.5704,0.99922,-1.06353,-0.56602,0.128714,0.123754,0.019398,0.019398,0.734631,-0.00348,-0.009126,0.678397,-1.00249,-0.49775,85.44638
143076,1430773,1664,-308,12076,-45,-193,-199,0.00933,-0.02032,1.0001,0.25038,-0.07023,0.62519,-1.1641,-0.53461,1.00034,-1.06429,-0.56731,0.128902,0.123692,0.019477,0.019477,0.734594,-0.003477,-0.009139,0.678437,-1.00327,-0.49908,85.45266
143077,1430783,1662,-240,12106,-48,-190,-198,0.00921,-0.01615,1.00188,0.22748,-0.04733,0.63282,-0.92357,-0.52668,1.00205,-1.06069,-0.56823,0.128654,0.123617,0.018713,0.018713,0.734556,-0.003446,-0.009123,0.678478,-0.99946,-0.49999,85.459
143078,1430793,1658,-290,12058,-52,-182,-197,0.00897,-0.01922,0.99903,0.19695,0.01374,0.64046,-1.10205,-0.51408,0.99925,-1.06082,-0.56826,0.128731,0.123515,0.019376,0.019376,0.734518,-0.003446,-0.009124,0.678519,-0.9996,-0.50002,85.46542
143079,1430803,1654,-316,12050,-64,-163,-203,0.00872,-0.02081,0.99855,0.10534,0.15878,0.59466,-1.19405,-0.50023,0.99881,-1.06361,-0.56661,0.128973,0.123392,0.0192,0.0192,0.734483,-0.003474,-0.009131,0.678557,-1.00248,-0.49833,85.47136
143080,1430813,1652,-280,12138,-65,-150,-194,0.0086,-0.0186,1.00378,0.09771,0.25802,0.66336,-1.06183,-0.49064,1.00399,-1.06389,-0.564,0.12897,0.123273,0.016833,0.016833,0.734444,-0.003492,-0.009114,0.678599,-1.00273,-0.49549,85.47795
143081,1430823,1710,-290,12088,-68,-152,-195,0.01216,-0.01922,1.00081,0.07481,0.24275,0.65573,-1.10009,-0.6958,1.00107,-1.06512,-0.56537,0.129035,0.123516,0.019279,0.019279,0.734405,-0.003491,-0.009131,0.678641,-1.00398,-0.49695,85.4845
143082,1430833,1692,-292,12072,-59,-147,-197,0.01105,-0.01934,0.99986,0.14351,0.28092,0.64046,-1.10816,-0.63318,1.00011,-1.06581,-0.56515,0.129115,0.123644,0.01948,0.01948,0.734367,-0.003496,-0.009134,0.678682,-1.00469,-0.49675,85.49087
143083,1430843,1658,-324,12050,-57,-151,-197,0.00897,-0.0213,0.99855,0.15878,0.25038,0.64046,-1.22219,-0.5143,0.99882,-1.06853,-0.56293,0.1294,0.123554,0.019203,0.019203,0.734329,-0.003527,-0.009136,0.678723,-1.0075,-0.49448,85.49726
143084,1430853,1618,-264,12102,-62,-160,-196,0.00651,-0.01762,1.00164,0.12061,0.18168,0.64809,-1.00798,-0.37237,1.00182,-1.06747,-0.55877,0.129292,0.123214,0.018846,0.018846,0.734291,-0.003545,-0.009102,0.678765,-1.00636,-0.49012,85.50372
143085,1430863,1676,-278,12088,-57,-165,-201,0.01007,-0.01848,1.00081,0.15878,0.14351,0.60992,-1.05796,-0.57639,1.00103,-1.067,-0.55891,0.129275,0.123247,0.019252,0.019252,0.734255,-0.00354,-0.0091,0.678804,-1.00585,-0.4903,85.5098
143086,1430873,1666,-248,12046,-61,-165,-201,0.00946,-0.01664,0.99831,0.12824,0.14351,0.60992,-0.95502,-0.54264,0.9985,-1.06488,-0.5584,0.129073,0.123218,0.01902,0.01902,0.734219,-0.003529,-0.009084,0.678843,-1.00361,-0.4898,85.51586
143087,1430883,1656,-302,12092,-57,-163,-203,0.00884,-0.01995,1.00105,0.15878,0.15878,0.59466,-1.14194,-0.50601,1.00128,-1.06606,-0.55705,0.129213,0.123124,0.019126,0.019126,0.734184,-0.003544,-0.009083,0.678881,-1.00483,-0.48844,85.52181
143088,1430893,1666,-306,12088,-54,-156,-203,0.00946,-0.0202,1.00081,0.18168,0.21221,0.59466,-1.15625,-0.54125,1.00106,-1.06728,-0.55587,0.129379,0.123096,0.019217,0.019217,0.734149,-0.003559,-0.009083,0.678919,-1.00609,-0.48727,85.52774
143089,1430903,1668,-306,12066,-58,-159,-194,0.00958,-0.0202,0.9995,0.15115,0.18931,0.66336,-1.15777,-0.54899,0.99975,-1.06882,-0.55509,0.129546,0.123085,0.019406,0.019406,0.734109,-0.003573,-0.009087,0.678961,-1.00767,-0.48649,85.53436
143090,1430913,1640,-332,12108,-54,-163,-197,0.00786,-0.02179,1.002,0.18168,0.15878,0.64046,-1.24604,-0.44939,1.00226,-1.07159,-0.55279,0.129857,0.1229,0.018475,0.018475,0.734071,-0.003606,-0.00909,0.679002,-1.01065,-0.48405,85.54079
143091,1430923,1688,-264,12072,-58,-159,-197,0.01081,-0.01762,0.99986,0.15115,0.18931,0.64046,-1.00977,-0.61914,1.00007,-1.07018,-0.55342,0.129744,0.123024,0.019408,0.019408,0.734033,-0.003592,-0.009086,0.679043,-1.00917,-0.48475,85.54716
143092,1430933,1684,-328,12114,-55,-170,-200,0.01056,-0.02155,1.00235,0.17405,0.10534,0.61756,-1.23158,-0.60352,1.00264,-1.07267,-0.55451,0.130022,0.12311,0.018155,0.018155,0.733997,-0.003602,-0.00911,0.679082,-1.0119,-0.48594,85.55334
143093,1430943,1642,-254,12036,-58,-175,-201,0.00798,-0.01701,0.99772,0.15115,0.06718,0.60992,-0.97672,-0.4584,0.9979,-1.07068,-0.55327,0.129854,0.122939,0.018599,0.018599,0.733961,-0.003595,-0.009088,0.679122,-1.00974,-0.48462,85.55943
143094,1430953,1650,-308,12056,-54,-188,-204,0.00847,-0.02032,0.99891,0.18168,-0.03206,0.58702,-1.16549,-0.48598,0.99915,-1.072,-0.55349,0.130028,0.122813,0.019272,0.019272,0.733926,-0.003602,-0.009098,0.679159,-1.01109,-0.48486,85.56533
143095,1430963,1674,-272,12042,-54,-193,-204,0.00995,-0.01811,0.99807,0.18168,-0.07023,0.58702,-1.03974,-0.57093,0.99829,-1.07088,-0.55571,0.129971,0.122841,0.018857,0.018857,0.733891,-0.00358,-0.009106,0.679197,-1.00989,-0.48718,85.57121
143096,1430973,1724,-278,12046,-54,-179,-202,0.01302,-0.01848,0.99831,0.18168,0.03664,0.60229,-1.06061,-0.74684,0.99857,-1.07018,-0.56019,0.129953,0.123184,0.019014,0.019014,0.733855,-0.003547,-0.009132,0.679235,-1.00914,-0.49189,85.57725
143097,1430983,1680,-276,12086,-56,-181,-197,0.01032,-0.01836,1.00069,0.16641,0.02137,0.64046,-1.05107,-0.59051,1.00091,-1.06946,-0.56178,0.129919,0.123238,0.019234,0.019234,0.733817,-0.003532,-0.009138,0.679276,-1.00837,-0.49353,85.58365
143098,1430993,1642,-298,12046,-60,-174,-196,0.00798,-0.01971,0.99831,0.13588,0.07481,0.64809,-1.13099,-0.45811,0.99854,-1.07057,-0.56028,0.13003,0.12305,0.018984,0.018984,0.733779,-0.003548,-0.009135,0.679318,-1.00951,-0.49196,85.59014
143099,1431003,1682,-288,12128,-52,-167,-195,0.01044,-0.0191,1.00318,0.19695,0.12824,0.65573,-1.09048,-0.59604,1.00342,-1.07025,-0.56085,0.130064,0.123109,0.017382,0.017382,0.73374,-0.003541,-0.009138,0.67936,-1.0092,-0.49262,85.59668
143100,1431013,1742,-274,12050,-59,-154,-197,0.01412,-0.01824,0.99855,0.14351,0.22748,0.64046,-1.04628,-0.81002,0.99882,-1.06966,-0.5646,0.130021,0.123563,0.01914,0.01914,0.733702,-0.003513,-0.009159,0.6794,-1.00856,-0.49657,85.60306
143101,1431023,1694,-272,12106,-62,-150,-200,0.01117,-0.01811,1.00188,0.12061,0.25802,0.61756,-1.03579,-0.63893,1.0021,-1.06913,-0.56466,0.129961,0.123697,0.018588,0.018588,0.733666,-0.003508,-0.009157,0.67944,-1.00795,-0.49672,85.6092
143102,1431033,1676,-290,12088,-49,-164,-204,0.01007,-0.01922,1.00081,0.21985,0.15115,0.58702,-1.10009,-0.57639,1.00104,-1.06884,-0.56462,0.130019,0.123719,0.019193,0.019193,0.733631,-0.003506,-0.009155,0.679477,-1.00764,-0.4967,85.61506
143103,1431043,1674,-270,12114,-54,-168,-201,0.00995,-0.01799,1.00235,0.18168,0.12061,0.60992,-1.02829,-0.5685,1.00256,-1.06759,-0.56472,0.12995,0.123725,0.018215,0.018215,0.733595,-0.003496,-0.009148,0.679516,-1.00629,-0.49681,85.62114
143104,1431053,1640,-272,12060,-52,-179,-194,0.00786,-0.01811,0.99914,0.19695,0.03664,0.66336,-1.03862,-0.4507,0.99934,-1.06638,-0.56337,0.129898,0.123515,0.019316,0.019316,0.733556,-0.003496,-0.009132,0.679559,-1.00502,-0.49541,85.62778
143105,1431063,1672,-306,12084,-57,-192,-197,0.00982,-0.0202,1.00057,0.15878,-0.0626,0.64046,-1.15653,-0.56246,1.00082,-1.06783,-0.56518,0.130063,0.12351,0.01926,0.01926,0.733518,-0.003494,-0.009153,0.6796,-1.00652,-0.49726,85.63422
143106,1431073,1674,-280,12028,-56,-171,-197,0.00995,-0.0186,0.99724,0.16641,0.09771,0.64046,-1.06879,-0.5714,0.99747,-1.06749,-0.56554,0.130065,0.12352,0.01823,0.01823,0.73348,-0.003488,-0.009153,0.679641,-1.00615,-0.49764,85.6406
143107,1431083,1688,-300,12054,-55,-163,-200,0.01081,-0.01983,0.99879,0.17405,0.15878,0.61756,-1.13749,-0.61977,0.99904,-1.0684,-0.56624,0.130194,0.12362,0.019215,0.019215,0.733443,-0.00349,-0.009164,0.67968,-1.00708,-0.49839,85.64677
143108,1431093,1688,-278,12072,-56,-158,-205,0.01081,-0.01848,0.99986,0.16641,0.19695,0.57939,-1.05897,-0.61913,1.00009,-1.06787,-0.56655,0.130177,0.123718,0.019377,0.019377,0.733409,-0.003483,-0.009163,0.679717,-1.00651,-0.49873,85.65254
143109,1431103,1662,-312,12090,-55,-155,-207,0.00921,-0.02057,1.00093,0.17405,0.21985,0.56412,-1.17718,-0.52714,1.00118,-1.06952,-0.56485,0.130376,0.123648,0.019105,0.019105,0.733376,-0.003504,-0.009162,0.679753,-1.00822,-0.497,85.65819
143110,1431113,1692,-332,12082,-56,-157,-196,0.01105,-0.02179,1.00045,0.16641,0.20458,0.64809,-1.24796,-0.63277,1.00075,-1.07261,-0.56536,0.130702,0.123774,0.019254,0.019254,0.733337,-0.003521,-0.009184,0.679794,-1.01141,-0.49756,85.66467
143111,1431123,1638,-274,12026,-63,-154,-195,0.00774,-0.01824,0.99712,0.11298,0.22748,0.65573,-1.04778,-0.44456,0.99732,-1.07233,-0.56216,0.130659,0.123569,0.018078,0.018078,0.733298,-0.003538,-0.009161,0.679836,-1.01106,-0.49411,85.6712
143112,1431133,1696,-328,12030,-58,-160,-200,0.0113,-0.02155,0.99736,0.15115,0.18168,0.61756,-1.23774,-0.64883,0.99766,-1.07517,-0.56318,0.130948,0.123721,0.018376,0.018376,0.733261,-0.003551,-0.009186,0.679875,-1.01411,-0.49526,85.67737
