sample_index,timestamp_ms,accel_x_raw,accel_y_raw,accel_z_raw,gyro_x_raw,gyro_y_raw,gyro_z_raw,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,roll_acc_deg,pitch_acc_deg,accel_magnitude_g,roll_kf_deg,pitch_kf_deg,roll_bias_dps,pitch_bias_dps,roll_k_angle,pitch_k_angle,qw,qx,qy,qz,mahony_roll_deg,mahony_pitch_deg,mahony_yaw_deg
164552,1645533,2312,6064,10730,-1011,673,257,0.0491,0.37054,0.92012,-7.12366,6.54046,4.10611,21.93516,-2.83375,0.99314,21.87986,-2.1256,0.077609,-0.004133,0.014242,0.014242,0.373312,0.090846,0.167995,0.907834,21.90958,-2.26475,134.8555
164553,1645543,2248,6060,10770,-1431,600,-97,0.04517,0.3703,0.92249,-10.32977,5.98321,1.40382,21.87087,-2.60186,0.99506,21.77739,-2.07476,0.077457,-0.003278,0.016854,0.016854,0.373185,0.090106,0.167333,0.908083,21.80414,-2.22102,134.89085
164554,1645553,2190,6084,10914,-1673,505,-221,0.04161,0.37177,0.93105,-12.1771,5.25802,0.45725,21.76678,-2.37682,1.00339,21.65694,-2.0288,0.077259,-0.002649,0.018773,0.018773,0.373163,0.089321,0.166519,0.908319,21.68072,-2.17696,134.91466
164555,1645563,2122,5990,10962,-1669,451,-103,0.03744,0.366,0.9339,-12.14656,4.8458,1.35802,21.40049,-2.13758,1.00376,21.53225,-1.9832,0.077491,-0.002376,0.018327,0.018327,0.373083,0.088536,0.165662,0.908585,21.55259,-2.13614,134.94536
164556,1645573,2160,5932,10852,-1458,413,-53,0.03977,0.36244,0.92737,-10.53588,4.55573,1.73969,21.34712,-2.2874,0.99647,21.42464,-1.94412,0.07763,-0.001762,0.018579,0.018579,0.372958,0.087867,0.16492,0.908836,21.44195,-2.10311,134.97839
164557,1645583,2104,6006,10982,-1354,404,-73,0.03633,0.36698,0.93509,-9.74198,4.48702,1.58702,21.42788,-2.07155,1.00518,21.32812,-1.90207,0.077472,-0.001493,0.016489,0.016489,0.372843,0.087212,0.164281,0.909062,21.34312,-2.06651,135.00957
164558,1645593,2084,5956,10868,-1083,464,175,0.03511,0.36392,0.92832,-7.67328,4.94504,3.48015,21.40602,-2.01653,0.99772,21.2537,-1.85586,0.07718,-0.001186,0.019833,0.019833,0.372555,0.086616,0.16382,0.90932,21.26583,-2.03208,135.05994
164559,1645603,2010,5834,10882,-900,468,466,0.03057,0.35643,0.92915,-6.27634,4.97557,5.70153,20.9874,-1.75927,0.99564,21.18661,-1.80527,0.077516,-0.001263,0.017532,0.017532,0.37209,0.086038,0.163415,0.909639,21.1951,-2.001,135.13135
164560,1645613,2038,5838,10918,-779,370,408,0.03228,0.35668,0.93129,-5.35267,4.22748,5.25878,20.95654,-1.85422,0.99778,21.12882,-1.76479,0.077846,-0.001092,0.019838,0.019838,0.371659,0.085565,0.16306,0.909923,21.13459,-1.97764,135.19585
164561,1645623,2106,5824,10962,-702,271,97,0.03646,0.35582,0.9339,-4.76489,3.47176,2.88473,20.85696,-2.08921,1.00005,21.07575,-1.73752,0.078285,-0.000387,0.020752,0.020752,0.371415,0.085175,0.162721,0.91012,21.08004,-1.95787,135.23547
164562,1645633,2156,5856,11022,-611,136,118,0.03953,0.35778,0.93747,-4.07023,2.44122,3.04504,20.88922,-2.25577,1.0042,21.03171,-1.72268,0.078527,0.000518,0.017643,0.017643,0.371161,0.084926,0.162405,0.910303,21.03431,-1.95189,135.27283
164563,1645643,2178,5888,10936,-475,-24,149,0.04088,0.35974,0.93236,-3.03206,1.21985,3.28168,21.09883,-2.34222,1.00019,21.00263,-1.72355,0.078335,0.001754,0.020682,0.020682,0.370893,0.084844,0.162164,0.910463,21.00409,-1.96008,135.30782
164564,1645653,2284,5894,10938,-386,-200,-24,0.04738,0.36011,0.93248,-2.35267,-0.12366,1.96107,21.11605,-2.71377,1.00072,20.98115,-1.7451,0.078067,0.003673,0.020524,0.020524,0.370733,0.084932,0.161927,0.910562,20.98218,-1.98332,135.32561
164565,1645663,1962,5820,11064,-280,-302,-134,0.02762,0.35557,0.93996,-1.54351,-0.90229,1.12137,20.72086,-1.57433,1.00535,20.96101,-1.75127,0.078438,0.0034,0.016069,0.016069,0.370682,0.08489,0.161753,0.910618,20.96142,-1.98781,135.33302
164566,1645673,2250,5856,11118,-170,-814,-385,0.04529,0.35778,0.94317,-0.70382,-4.81069,-0.79466,20.77369,-2.57092,1.00977,20.95128,-1.80763,0.078619,0.004177,0.010651,0.010651,0.370804,0.085311,0.161485,0.910576,20.95182,-2.04054,135.3085
164567,1645683,2078,5934,11058,-44,-1631,-261,0.03474,0.36257,0.93961,0.25802,-11.04733,0.15191,21.10013,-1.97553,1.00773,20.955,-1.91889,0.078437,0.004248,0.013088,0.013088,0.370946,0.086199,0.161173,0.91049,20.95859,-2.14302,135.27028
164568,1645693,2114,5962,10916,198,-2265,-106,0.03695,0.36428,0.93117,2.10534,-15.88702,1.33511,21.36601,-2.11626,1.00057,20.98339,-2.07861,0.077669,0.004323,0.020773,0.020773,0.371044,0.087571,0.160882,0.910371,20.98951,-2.29561,135.22556
164569,1645703,2400,5820,10838,343,-2271,-214,0.0545,0.35557,0.92653,3.21221,-15.93282,0.51069,20.99517,-3.14326,0.99392,21.01443,-2.25178,0.077698,0.005628,0.015245,0.015245,0.371177,0.089078,0.160564,0.910226,21.02392,-2.46253,135.17314
164570,1645713,2462,5750,10724,295,-1689,-140,0.0583,0.35128,0.91976,2.8458,-11.49008,1.07557,20.90312,-3.38899,0.98628,21.0411,-2.37422,0.077794,0.006337,0.007325,0.007325,0.371207,0.090214,0.160342,0.910141,21.05172,-2.58922,135.14198
164571,1645723,2340,5862,10702,60,-831,-93,0.05082,0.35815,0.91845,1.05191,-4.94046,1.43435,21.30325,-2.95089,0.98712,21.05286,-2.42792,0.077603,0.006736,0.008015,0.008015,0.371143,0.090724,0.160268,0.91013,21.06675,-2.64669,135.13742
164572,1645733,2310,5866,10770,-107,-81,-110,0.04898,0.3584,0.92249,-0.2229,0.78473,1.30458,21.2315,-2.83311,0.99088,21.05198,-2.42497,0.077402,0.007193,0.011697,0.011697,0.371023,0.09071,0.160278,0.910178,21.06687,-2.6475,135.1523
164573,1645743,2322,5872,10758,-203,457,-177,0.04971,0.35876,0.92178,-0.95573,4.8916,0.79313,21.26633,-2.87718,0.99038,21.04416,-2.38174,0.077164,0.007724,0.011202,0.011202,0.370891,0.090347,0.160369,0.910252,21.05982,-2.6089,135.17714
164574,1645753,2082,5872,10884,-418,737,-340,0.03498,0.35876,0.92927,-2.59695,7.02901,-0.45115,21.11013,-2.01146,0.99673,21.01922,-2.30569,0.076993,0.007172,0.019431,0.019431,0.370867,0.089608,0.160441,0.910322,21.0339,-2.52986,135.19815
164575,1645763,2230,5902,10850,-469,986,-574,0.04407,0.3606,0.92725,-2.98626,8.92977,-2.2374,21.2509,-2.53613,0.99587,20.99341,-2.22233,0.076538,0.007727,0.018354,0.018354,0.370941,0.088786,0.160543,0.910355,21.00782,-2.4386,135.20912
164576,1645773,2180,5882,11034,-446,1163,-627,0.041,0.35938,0.93818,-2.81069,10.28092,-2.64198,20.9597,-2.33686,1.00549,20.96445,-2.12319,0.076546,0.008066,0.016513,0.016513,0.371032,0.087822,0.160672,0.910389,20.97828,-2.33118,135.22133
164577,1645783,2012,5902,11158,-444,765,-664,0.03069,0.3606,0.94555,-2.79542,7.24275,-2.92443,20.87534,-1.73701,1.01244,20.93522,-2.04817,0.076594,0.007814,0.00851,0.00851,0.3712,0.087028,0.160727,0.910386,20.94859,-2.24279,135.21999
164578,1645793,2422,5878,11132,-274,40,-365,0.05585,0.35913,0.944,-1.49771,1.7084,-0.64198,20.82854,-3.16498,1.01155,20.91863,-2.04178,0.076675,0.008817,0.00936,0.00936,0.371215,0.086956,0.160598,0.91041,20.93149,-2.24081,135.2202
164579,1645803,2358,5736,11000,65,-557,-223,0.05192,0.35042,0.93616,1.09008,-2.84886,0.44198,20.52175,-2.97343,1.00094,20.91999,-2.08982,0.077504,0.010657,0.021555,0.021555,0.371193,0.087313,0.160475,0.910407,20.93445,-2.28364,135.21446
164580,1645813,2304,5812,11026,249,-533,-174,0.04861,0.35508,0.9377,2.49466,-2.66565,0.81603,20.74028,-2.7754,1.00386,20.94031,-2.12903,0.077868,0.011833,0.018888,0.018888,0.371133,0.087681,0.160519,0.910388,20.95565,-2.32114,135.21269
164581,1645823,2252,5806,10924,323,-394,-292,0.04542,0.35471,0.93164,3.05954,-1.60458,-0.08473,20.84386,-2.60852,0.99792,20.96751,-2.15479,0.078116,0.012741,0.020724,0.020724,0.371131,0.087945,0.160674,0.910336,20.98429,-2.34155,135.20625
164582,1645833,2238,5802,10846,282,-143,-440,0.04456,0.35447,0.92701,2.74656,0.31145,-1.2145,20.92583,-2.57062,0.99347,20.99316,-2.15817,0.078214,0.013342,0.015184,0.015184,0.371196,0.088023,0.160888,0.910264,21.01105,-2.33868,135.19606
164583,1645843,2250,5852,10824,173,107,-656,0.04529,0.35754,0.9257,1.9145,2.21985,-2.86336,21.11819,-2.61336,0.99338,21.01313,-2.1433,0.078061,0.014023,0.015093,0.015093,0.371368,0.087917,0.161133,0.910161,21.03301,-2.31295,135.1772
164584,1645853,2206,5868,10864,61,243,-866,0.04259,0.35852,0.92808,1.05954,3.25802,-4.46641,21.1216,-2.45142,0.99583,21.02477,-2.11715,0.077889,0.014617,0.018461,0.018461,0.371664,0.087657,0.161362,0.910024,21.04654,-2.26923,135.14711
164585,1645863,2214,5910,10898,-6,249,-838,0.04308,0.36109,0.9301,0.54809,3.30382,-4.25267,21.2178,-2.47266,0.99866,21.03346,-2.09249,0.077512,0.015395,0.021199,0.021199,0.371943,0.087396,0.161559,0.9099,21.05654,-2.22718,135.11913
164586,1645873,2264,5812,10896,24,404,-857,0.04615,0.35508,0.92998,0.7771,4.48702,-4.39771,20.89773,-2.65454,0.99653,21.03771,-2.05944,0.077771,0.016498,0.019219,0.019219,0.372212,0.087059,0.161747,0.90979,21.06213,-2.17795,135.09431
164587,1645883,2114,5822,10988,-5,669,-1020,0.03695,0.3557,0.93545,0.55573,6.50992,-5.64198,20.8189,-2.11436,1.00147,21.0378,-1.99702,0.078215,0.016735,0.02099,0.02099,0.372568,0.086455,0.162011,0.909654,21.06392,-2.09566,135.06523
164588,1645893,2070,5974,10934,-129,590,-691,0.03425,0.36502,0.93224,-0.39084,5.90687,-3.13053,21.38294,-1.95926,1.00174,21.04036,-1.93856,0.077529,0.016777,0.020739,0.020739,0.372737,0.085928,0.162255,0.909592,21.06666,-2.02656,135.05699
164589,1645903,2102,5892,10994,-48,243,-631,0.03621,0.35999,0.9358,0.22748,3.25802,-2.67252,21.04101,-2.0684,1.00331,21.04185,-1.90926,0.077531,0.017071,0.019217,0.019217,0.3729,0.085644,0.162392,0.909527,21.06889,-1.98738,135.04379
164590,1645913,2224,5836,10994,133,-11,-614,0.0437,0.35655,0.9358,1.60916,1.31908,-2.54275,20.85758,-2.49859,1.00238,21.05315,-1.90836,0.07791,0.018217,0.020119,0.020119,0.373058,0.085623,0.162515,0.909443,21.08144,-1.9761,135.02495
164591,1645923,2112,5900,10910,223,-67,-66,0.03683,0.36048,0.93081,2.29618,0.8916,1.64046,21.17017,-2.11285,0.99886,21.07731,-1.90408,0.077723,0.018638,0.020908,0.020908,0.372892,0.085677,0.162719,0.909469,21.10553,-1.97641,135.04338
164592,1645933,2140,5966,10844,285,-101,-54,0.03854,0.36453,0.92689,2.76947,0.63206,1.73206,21.46882,-2.21618,0.99674,21.1112,-1.90403,0.077064,0.019213,0.019113,0.019113,0.372715,0.085803,0.162988,0.909482,21.13978,-1.9815,135.0616
164593,1645943,2052,5924,10836,267,-43,-56,0.03314,0.36195,0.92641,2.63206,1.07481,1.71679,21.34072,-1.90857,0.99516,21.14024,-1.89374,0.076734,0.019237,0.017141,0.017141,0.372544,0.08583,0.163255,0.909501,21.16935,-1.97625,135.08136
164594,1645953,2222,5862,10748,323,321,-332,0.04358,0.35815,0.92119,3.05954,3.85344,-0.39008,21.24568,-2.52449,0.98932,21.17083,-1.86205,0.076663,0.019867,0.009954,0.009954,0.372481,0.0857,0.163604,0.909476,21.20096,-1.94875,135.09161
164595,1645963,2118,5818,10724,252,690,-509,0.03719,0.35545,0.91976,2.51756,6.67023,-1.74122,21.12954,-2.16017,0.98676,21.19472,-1.7984,0.076711,0.020136,0.007811,0.007811,0.3725,0.085252,0.164012,0.909437,21.22466,-1.88387,135.09956
164596,1645973,2114,5824,10908,-24,887,-1014,0.03695,0.35582,0.93069,0.41069,8.17405,-5.59618,20.92265,-2.12368,0.99708,21.19262,-1.7249,0.077225,0.020896,0.019765,0.019765,0.37282,0.084554,0.164289,0.909321,21.2235,-1.79217,135.07716
164597,1645983,2114,5868,10808,-255,860,-1366,0.03695,0.35852,0.92475,-1.35267,7.96794,-8.28321,21.19087,-2.13347,0.9925,21.17849,-1.65216,0.077209,0.021531,0.013783,0.013783,0.373363,0.083809,0.164476,0.909134,21.21083,-1.69438,135.02878
164598,1645993,1954,5900,10994,-294,958,-1901,0.02713,0.36048,0.9358,-1.65038,8.71603,-12.36718,21.06718,-1.54966,1.0032,21.15938,-1.56491,0.077382,0.021503,0.01948,0.01948,0.374237,0.082854,0.164706,0.90882,21.19386,-1.56552,134.94505
164599,1646003,2102,5864,10940,-103,1002,-1644,0.03621,0.35827,0.93259,-0.19237,9.05191,-10.40534,21.01515,-2.07587,0.9997,21.15366,-1.48745,0.077668,0.022716,0.021363,0.021363,0.374919,0.082049,0.164999,0.908559,21.19006,-1.45372,134.88083
164600,1646013,1724,5970,10902,11,1022,-956,0.01302,0.36477,0.93034,0.67786,9.20458,-5.15343,21.40959,-0.74623,0.99938,21.16497,-1.38185,0.077167,0.021415,0.021213,0.021213,0.375209,0.081169,0.165473,0.908432,21.20159,-1.33512,134.86594
164601,1646023,1772,6100,10956,138,801,-1134,0.01596,0.37275,0.93355,1.64733,7.51756,-6.51221,21.76599,-0.9097,1.00534,21.19038,-1.30031,0.07625,0.020792,0.016585,0.016585,0.375612,0.080504,0.16601,0.908227,21.22979,-1.2332,134.83218
164602,1646033,1822,6000,11100,451,436,-1251,0.01903,0.36661,0.9421,4.03664,4.7313,-7.40534,21.26328,-1.07841,1.0111,21.2303,-1.25152,0.076219,0.020633,0.009621,0.009621,0.376106,0.080134,0.16655,0.907956,21.27183,-1.15951,134.78029
164603,1646043,1914,6098,11134,769,-65,-1014,0.02468,0.37263,0.94412,6.46412,0.90687,-5.59618,21.53816,-1.39262,1.0153,21.29577,-1.24363,0.07607,0.020725,0.0065,0.0065,0.376483,0.080238,0.167153,0.90768,21.34177,-1.13451,134.73135
164604,1646053,1850,6166,11044,1148,-573,-376,0.02075,0.3768,0.93877,9.35725,-2.97099,-0.72595,21.86913,-1.175,1.01178,21.39298,-1.27265,0.075654,0.02064,0.009161,0.009161,0.376512,0.080806,0.167872,0.907485,21.44495,-1.16023,134.71358
164605,1646063,2170,6110,11010,1628,-872,150,0.04038,0.37336,0.93675,13.02137,-5.25344,3.28931,21.73075,-2.29334,1.00923,21.52491,-1.33688,0.07542,0.021726,0.011879,0.011879,0.376201,0.081881,0.16868,0.907367,21.58019,-1.24205,134.72478
164606,1646073,1688,6068,10744,2029,-999,572,0.01081,0.37079,0.92095,16.08244,-6.2229,6.51069,21.93036,-0.62364,0.99285,21.68856,-1.38802,0.075082,0.020658,0.01458,0.01458,0.375676,0.082926,0.169794,0.907282,21.74684,-1.31216,134.76221
164607,1646083,1840,6040,10704,1628,-703,-129,0.02013,0.36907,0.91857,13.02137,-3.96336,1.15954,21.88953,-1.16516,0.99015,21.81883,-1.42491,0.075006,0.020379,0.011245,0.011245,0.375551,0.083671,0.170716,0.907092,21.87975,-1.35058,134.75818
164608,1646093,1824,6120,10764,1400,-538,-459,0.01915,0.37398,0.92214,11.28092,-2.70382,-1.35954,22.07518,-1.10263,0.99527,21.9335,-1.44583,0.074759,0.019782,0.018084,0.018084,0.375622,0.084209,0.171577,0.906851,21.99693,-1.36573,134.73537
164609,1646103,2016,6168,10720,1281,-489,-505,0.03093,0.37692,0.91952,10.37252,-2.32977,-1.71069,22.28914,-1.78294,0.99426,22.04068,-1.47454,0.074362,0.020275,0.016642,0.016642,0.3757,0.08479,0.172351,0.906617,22.10689,-1.38898,134.71062
164610,1646113,1886,6164,10770,1094,-429,-432,0.02296,0.37667,0.92249,8.94504,-1.87176,-1.15344,22.21129,-1.31981,0.9967,22.13102,-1.49001,0.074208,0.019949,0.019889,0.019889,0.375754,0.08521,0.173027,0.906427,22.19885,-1.4006,134.69284
164611,1646123,1942,6312,10704,879,-723,-484,0.02639,0.38575,0.91857,7.30382,-4.11603,-1.55038,22.77991,-1.51752,0.99663,22.2147,-1.5311,0.073133,0.019923,0.019752,0.019752,0.375875,0.085808,0.173564,0.906218,22.28411,-1.43514,134.66261
164612,1646133,2060,6346,10736,693,-1027,-685,0.03363,0.38784,0.92047,5.88397,-6.43664,-3.08473,22.84798,-1.92862,0.99941,22.28535,-1.60292,0.071948,0.020609,0.021803,0.021803,0.37615,0.086579,0.173898,0.905966,22.35558,-1.49284,134.60931
164613,1646143,1864,6294,10662,512,-1177,-364,0.02161,0.38465,0.91608,4.50229,-7.58168,-0.63435,22.77693,-1.24582,0.99379,22.33672,-1.6721,0.07128,0.019962,0.015805,0.015805,0.376284,0.087306,0.174089,0.905804,22.40964,-1.55577,134.57437
164614,1646153,1996,6306,10680,339,-1161,-345,0.02971,0.38538,0.91715,3.18168,-7.45954,-0.48931,22.79217,-1.71044,0.99527,22.37541,-1.74624,0.070564,0.0199,0.017878,0.017878,0.376403,0.088041,0.174149,0.905672,22.44986,-1.62588,134.54118
164615,1646163,1796,6308,10884,441,-888,-171,0.01743,0.38551,0.92927,3.96031,-5.37557,0.83893,22.53118,-0.99278,1.00621,22.41616,-1.78743,0.070389,0.018695,0.015808,0.015808,0.376407,0.088518,0.174331,0.905589,22.49139,-1.66657,134.52834
164616,1646173,1982,6396,10756,673,-844,214,0.02885,0.39091,0.92166,5.7313,-5.03969,3.77786,22.98333,-1.65055,1.00155,22.48364,-1.83403,0.069363,0.018318,0.021293,0.021293,0.376136,0.089192,0.174668,0.905571,22.55806,-1.72728,134.54366
164617,1646183,2004,6322,10750,833,-851,584,0.0302,0.38637,0.9213,6.95267,-5.09313,6.60229,22.75165,-1.73136,0.9995,22.55678,-1.88181,0.068956,0.018004,0.021643,0.021643,0.375635,0.089937,0.175029,0.905635,22.63018,-1.79975,134.58495
164618,1646193,2094,6356,10676,1021,-770,680,0.03572,0.38845,0.91691,8.38779,-4.47481,7.33511,22.96016,-2.05442,0.99644,22.64612,-1.92919,0.068375,0.018235,0.019213,0.019213,0.375046,0.090739,0.175522,0.905704,22.71896,-1.87435,134.63519
164619,1646203,2160,6194,10586,1022,-741,598,0.03977,0.37851,0.91156,8.39542,-4.25344,6.70916,22.55011,-2.30743,0.98782,22.72781,-1.97486,0.068524,0.018514,0.008794,0.008794,0.374503,0.091502,0.175945,0.905769,22.79846,-1.94707,134.68073
164620,1646213,2196,6294,10570,778,-651,265,0.04198,0.38465,0.91061,6.53282,-3.56641,4.16718,22.8996,-2.43178,0.98941,22.79357,-2.01507,0.068419,0.018926,0.010355,0.010355,0.374161,0.092136,0.176297,0.905778,22.86476,-2.00482,134.70523
164621,1646223,2340,6326,10532,292,-582,-94,0.05082,0.38661,0.90835,2.8229,-3.03969,1.42672,23.05554,-2.94674,0.98851,22.82335,-2.05425,0.068208,0.019738,0.009541,0.009541,0.374043,0.092633,0.17638,0.90576,22.8963,-2.05502,134.70644
164622,1646233,2162,6266,10538,-233,-359,-356,0.03989,0.38293,0.90871,-1.18473,-1.3374,-0.57328,22.85066,-2.31672,0.9869,22.81115,-2.06987,0.068177,0.019931,0.008223,0.008223,0.374111,0.092724,0.176227,0.905752,22.88406,-2.06958,134.69598
164623,1646243,2104,6312,10590,-716,-70,-459,0.03633,0.38575,0.9118,-4.87176,0.8687,-1.35954,22.9317,-2.10183,0.99071,22.76379,-2.06187,0.067983,0.019977,0.012036,0.012036,0.374243,0.092483,0.175886,0.905789,22.83654,-2.05688,134.68677
164624,1646253,2090,6296,10628,-1123,54,-513,0.03548,0.38477,0.91406,-7.97863,1.81527,-1.77176,22.82865,-2.04866,0.99237,22.68539,-2.04399,0.067788,0.019983,0.014214,0.014214,0.37442,0.09205,0.175328,0.905868,22.75694,-2.03313,134.67747
164625,1646263,2064,6292,10780,-1343,117,-599,0.03388,0.38453,0.92309,-9.65802,2.29618,-2.42824,22.61492,-1.94049,1.00055,22.58873,-2.01942,0.067732,0.019813,0.022281,0.022281,0.374659,0.091492,0.174643,0.905958,22.658,-2.00072,134.66403
164626,1646273,2108,6274,10894,-1315,108,-601,0.03658,0.38342,0.92986,-9.44427,2.22748,-2.44351,22.40848,-2.08287,1.00648,22.49227,-1.9987,0.067859,0.019941,0.015759,0.015759,0.374893,0.090966,0.173946,0.906048,22.55925,-1.97234,134.65021
164627,1646283,2030,6298,10884,-942,84,-362,0.03179,0.38489,0.92927,-6.59695,2.04427,-0.61908,22.49891,-1.81049,1.00633,22.4268,-1.97577,0.067748,0.019687,0.015983,0.015983,0.374969,0.090551,0.173497,0.906144,22.49205,-1.94797,134.65234
164628,1646293,1992,6322,10950,-489,-173,-243,0.02946,0.38637,0.93319,-3.13893,0.08244,0.28931,22.49093,-1.67083,1.01044,22.39577,-1.97186,0.06765,0.019378,0.010771,0.010771,0.374978,0.090406,0.173266,0.906199,22.46054,-1.94332,134.65535
164629,1646303,2090,6304,10788,59,-452,65,0.03548,0.38526,0.92356,1.04427,-2.04733,2.64046,22.64335,-2.03034,1.00133,22.41076,-1.99336,0.067157,0.019456,0.021996,0.021996,0.374787,0.090668,0.173283,0.906249,22.47406,-1.97407,134.6718
164630,1646313,2048,6312,10742,356,-572,356,0.0329,0.38575,0.92083,3.31145,-2.96336,4.86183,22.72974,-1.88733,0.99891,22.44951,-2.0202,0.066562,0.019174,0.021995,0.021995,0.374422,0.091088,0.173456,0.906325,22.51112,-2.01831,134.70523
164631,1646323,2048,6192,10864,396,-504,554,0.0329,0.37839,0.92808,3.61679,-2.44427,6.37328,22.18149,-1.88002,1.00279,22.47877,-2.04145,0.067151,0.018854,0.020564,0.020564,0.373933,0.091452,0.173569,0.906468,22.53897,-2.06256,134.75499
164632,1646333,2156,6180,10698,378,-374,637,0.03953,0.37766,0.91822,3.47939,-1.45191,7.00687,22.35706,-2.27977,0.99363,22.51043,-2.05968,0.067383,0.019187,0.015787,0.015787,0.373368,0.091808,0.173699,0.90664,22.56813,-2.10702,134.8143
164633,1646343,2114,6186,10658,198,-289,523,0.03695,0.37802,0.91584,2.10534,-0.80305,6.13664,22.42902,-2.13568,0.99148,22.5295,-2.06878,0.067507,0.01927,0.012901,0.012901,0.372878,0.092029,0.173768,0.906806,22.58459,-2.13853,134.86801
164634,1646353,2210,6082,10512,-270,-206,141,0.04284,0.37164,0.90716,-1.46718,-0.16947,3.22061,22.27783,-2.50216,0.98127,22.51297,-2.07283,0.067618,0.019474,0.005,0.005,0.372631,0.092071,0.173567,0.906942,22.56429,-2.15784,134.89729
164635,1646363,2318,6206,10558,-896,47,-328,0.04947,0.37925,0.9099,-6.2458,1.76183,-0.35954,22.6267,-2.87276,0.98701,22.45133,-2.06231,0.067477,0.020126,0.008454,0.008454,0.372663,0.091823,0.173101,0.907043,22.50278,-2.15243,134.9007
164636,1646373,2264,6216,10768,-1233,288,-602,0.04615,0.37986,0.92237,-8.81832,3.60153,-2.45115,22.38349,-2.64904,0.9986,22.36294,-2.04029,0.067433,0.021427,0.022148,0.022148,0.372858,0.091284,0.172488,0.907134,22.41254,-2.11969,134.89189
164637,1646383,2222,6290,10834,-1290,281,-647,0.04358,0.3844,0.9263,-9.25344,3.54809,-2.79466,22.53796,-2.48795,1.00384,22.27499,-2.01449,0.066937,0.022321,0.019619,0.019619,0.373086,0.090726,0.171889,0.90721,22.32293,-2.08351,134.87946
164638,1646393,2172,6194,10842,-1179,236,-444,0.04051,0.37851,0.92677,-8.40611,3.20458,-1.24504,22.21624,-2.31713,1.00191,22.19082,-1.9899,0.066884,0.023003,0.021603,0.021603,0.373197,0.090209,0.171305,0.907326,22.23672,-2.05379,134.88016
164639,1646403,2132,6164,10864,-1038,277,-357,0.03805,0.37667,0.92808,-7.32977,3.51756,-0.58092,22.09051,-2.17573,1.00233,22.1163,-1.95962,0.066936,0.023443,0.021139,0.021139,0.373245,0.089693,0.170813,0.90745,22.16024,-2.02145,134.88818
164640,1646413,1996,6376,10842,-763,228,-274,0.02971,0.38968,0.92677,-5.23053,3.14351,0.05267,22.80525,-1.69253,1.0058,22.07569,-1.92449,0.065769,0.023072,0.016671,0.016671,0.373239,0.089266,0.17062,0.907531,22.11998,-1.98617,134.90009
164641,1646423,2076,6242,11006,-272,80,-148,0.03462,0.38146,0.93652,-1.48244,2.01374,1.0145,22.16191,-1.9606,1.01182,22.06116,-1.9051,0.065679,0.023122,0.009367,0.009367,0.373141,0.089072,0.170568,0.907601,22.10531,-1.97088,134.91704
164642,1646433,2124,6218,10870,192,-143,112,0.03756,0.37999,0.92844,2.05954,0.31145,2.99924,22.25815,-2.14431,1.00389,22.08454,-1.90693,0.065355,0.023566,0.019439,0.019439,0.372876,0.089196,0.17073,0.907667,22.12791,-1.98271,134.94591
164643,1646443,2126,6048,10830,539,-179,302,0.03768,0.36956,0.92606,4.7084,0.03664,4.44962,21.7553,-2.16448,0.99779,22.123,-1.91227,0.066107,0.024082,0.021231,0.021231,0.372484,0.089416,0.170999,0.907755,22.16614,-2.00276,134.98755
164644,1646453,2204,6024,10692,620,-183,312,0.04247,0.36809,0.91786,5.32672,0.00611,4.52595,21.85217,-2.45919,0.98983,22.17204,-1.91846,0.066443,0.02465,0.011006,0.011006,0.372073,0.089703,0.171314,0.907836,22.21225,-2.02807,135.02969
164645,1646463,2226,6126,10844,434,-76,180,0.04382,0.37434,0.92689,3.90687,0.8229,3.51832,21.99233,-2.5101,1.00059,22.20561,-1.92379,0.0669,0.025905,0.022191,0.022191,0.371738,0.089879,0.171556,0.90791,22.24566,-2.0434,135.06555
164646,1646473,2114,6228,10816,328,-224,-49,0.03695,0.3806,0.92523,3.09771,-0.30687,1.77023,22.36027,-2.11507,1.00113,22.23863,-1.93123,0.066643,0.026293,0.021868,0.021868,0.371575,0.090049,0.171791,0.907916,22.27837,-2.05438,135.08069
164647,1646483,2204,6208,10830,424,-415,-143,0.04247,0.37937,0.92606,3.83053,-1.76489,1.05267,22.27719,-2.43014,1.00165,22.27629,-1.95946,0.066641,0.027266,0.021454,0.021454,0.371476,0.090388,0.172004,0.907883,22.31655,-2.08219,135.08374
164648,1646493,2178,6176,10732,507,-557,-275,0.04088,0.37741,0.92024,4.46412,-2.84886,0.04504,22.29972,-2.35335,0.99546,22.31989,-1.99488,0.066677,0.027895,0.018248,0.018248,0.371471,0.0908,0.172245,0.907798,22.36124,-2.11403,135.07333
164649,1646503,2194,6212,10774,495,-568,-398,0.04186,0.37962,0.92273,4.37252,-2.93282,-0.89389,22.36266,-2.40222,0.99865,22.36294,-2.03261,0.066677,0.028661,0.021507,0.021507,0.371542,0.091206,0.172484,0.907682,22.40572,-2.1435,135.05388
164650,1646513,2162,6204,10742,522,-580,-489,0.03989,0.37913,0.92083,4.57863,-3.02443,-1.58855,22.37817,-2.29411,0.99662,22.40748,-2.06767,0.066733,0.029088,0.019603,0.019603,0.371672,0.091592,0.172747,0.90754,22.45195,-2.16837,135.02765
